word	pos	var	shaw	ipa	confidence	source	status	readlex_var	shaw_override	pos_override	var_override	verdict	notes
hairy	AJ0	RSSB	𐑣𐑺𐑦	heəri	89	wordnet	supplement	RRP				duplicate	
hairy	AJ0	RSSB	𐑣𐑺𐑦	heəri	89	wiktionary	supplement	RRP				duplicate	
haitian	AJ0	RSSB	𐑣𐑱𐑖𐑩𐑯	ˈheɪʃən	89	wordnet	supplement	RRP				duplicate	
haitian	NN1	RSSB	𐑣𐑱𐑖𐑩𐑯	ˈheɪʃən	89	wordnet	supplement	RRP				duplicate	
halberd	NN1	GenAm	𐑣𐑨𐑤𐑚𐑼𐑛	ˈhælbəRd	89	wiktionary	supplement	RRP				duplicate	
halberd	NN1	RSSB	𐑣𐑨𐑤𐑚𐑼𐑛	hælbəRd	89	wordnet	supplement	RRP				duplicate	
halberd	NN1	RSSB	𐑣𐑨𐑤𐑚𐑼𐑛	hælbəRd	89	wiktionary	supplement	RRP				duplicate	
half	AJ0	GenAm	𐑣𐑨𐑓	hæf	89	wordnet	supplement	TrapBath				duplicate	
half	AJ0	GenAm	𐑣𐑨𐑓	hæf	89	wiktionary	supplement	TrapBath				duplicate	
half	AJ0	RSSB	𐑣𐑭𐑓	hɑːf	89	wordnet	supplement	RRP				duplicate	
half	AJ0	RSSB	𐑣𐑭𐑓	hɑːf	89	wiktionary	supplement	RRP				duplicate	
half	AV0	GenAm	𐑣𐑨𐑓	hæf	89	wordnet	supplement	TrapBath				duplicate	
half	AV0	GenAm	𐑣𐑨𐑓	hæf	89	wiktionary	supplement	TrapBath				duplicate	
half	AV0	RSSB	𐑣𐑭𐑓	hɑːf	89	wordnet	supplement	RRP				duplicate	
half	AV0	RSSB	𐑣𐑭𐑓	hɑːf	89	wiktionary	supplement	RRP				duplicate	
half	ITJ	GenAm	𐑣𐑨𐑓	hæf	89	wiktionary	supplement	TrapBath				duplicate	
half	ITJ	RSSB	𐑣𐑭𐑓	hɑːf	89	wiktionary	supplement	RRP				duplicate	
half	NN1	GenAm	𐑣𐑨𐑓	hæf	89	wordnet	supplement	TrapBath				duplicate	
half	NN1	GenAm	𐑣𐑨𐑓	hæf	89	wiktionary	supplement	TrapBath				duplicate	
half	NN1	RSSB	𐑣𐑭𐑓	hɑːf	89	wordnet	supplement	RRP				duplicate	
half	NN1	RSSB	𐑣𐑭𐑓	hɑːf	89	wiktionary	supplement	RRP				duplicate	
half	PRP	GenAm	𐑣𐑨𐑓	hæf	89	wiktionary	supplement	TrapBath				duplicate	
half	PRP	RSSB	𐑣𐑭𐑓	hɑːf	89	wiktionary	supplement	RRP				duplicate	
half	VVI	GenAm	𐑣𐑨𐑓	hæf	89	wiktionary	supplement	TrapBath				duplicate	
half	VVI	RSSB	𐑣𐑭𐑓	hɑːf	89	wiktionary	supplement	RRP				duplicate	
halfback	NN1	GenAm	𐑣𐑨𐑓𐑚𐑨𐑒	ˈhæfˌbæk	89	wiktionary	supplement	TrapBath				duplicate	
halfback	VVI	GenAm	𐑣𐑨𐑓𐑚𐑨𐑒	ˈhæfˌbæk	89	wiktionary	supplement	TrapBath				duplicate	
halfpenny	NN1	RSSB	𐑣𐑱𐑐𐑯𐑦	ˈheɪpni	89	wordnet	supplement	RRP				duplicate	
halfway	AJ0	GenAm	𐑣𐑨𐑓𐑢𐑱	ˌhæfˈweɪ	89	wiktionary	supplement	TrapBath				duplicate	
halfway	AJ0	RSSB	𐑣𐑭𐑓𐑢𐑱	hɑːfˈweɪ	89	wiktionary	supplement	RRP				duplicate	
halfway	AV0	GenAm	𐑣𐑨𐑓𐑢𐑱	hæfweɪ	89	wordnet	supplement	TrapBath				duplicate	
halfway	AV0	GenAm	𐑣𐑨𐑓𐑢𐑱	ˌhæfˈweɪ	89	wiktionary	supplement	TrapBath				duplicate	
halfway	AV0	RSSB	𐑣𐑭𐑓𐑢𐑱	hɑːfˈweɪ	89	wordnet	supplement	RRP				duplicate	
halfway	AV0	RSSB	𐑣𐑭𐑓𐑢𐑱	hɑːfˈweɪ	89	wiktionary	supplement	RRP				duplicate	
halibut	NN1	RSSB	𐑣𐑨𐑤𐑦𐑚𐑩𐑑	ˈhælɪbət	89	wordnet	supplement	RRP				duplicate	
halide	NN1	GenAm	𐑣𐑨𐑤𐑲𐑛	ˈhæˌlaɪd	89	wordnet	supplement	RRP				duplicate	
halide	NN1	GenAm	𐑣𐑨𐑤𐑲𐑛	ˈhælaɪd	89	wiktionary	supplement	RRP				duplicate	
halitosis	NN1	GenAm	𐑣𐑨𐑤𐑦𐑑𐑴𐑕𐑦𐑕	hælɪˈtoʊsɪs	89	wordnet	supplement	RRP				duplicate	
halitosis	NN1	GenAm	𐑣𐑨𐑤𐑦𐑑𐑴𐑕𐑦𐑕	hælɪˈtoʊsɪs	89	wiktionary	supplement	RRP				duplicate	
halitosis	NN1	RSSB	𐑣𐑨𐑤𐑦𐑑𐑴𐑕𐑦𐑕	hælɪˈtəʊsɪs	89	wiktionary	supplement	RRP				duplicate	
hall	NN1	RSSB	𐑣𐑷𐑤	hɔːl	89	wordnet	supplement	RRP				duplicate	
hall	NN1	RSSB	𐑣𐑷𐑤	hɔːl	89	wiktionary	supplement	RRP				duplicate	
hallelujah	NN1	RSSB	𐑣𐑨𐑤𐑦𐑤𐑵𐑘𐑩	ˌhælɪˈluːjə	89	wordnet	supplement	RRP				duplicate	
hallow	AJ0	GenAm	𐑣𐑨𐑤𐑴	ˈhæloʊ	89	wiktionary	supplement	RRP				duplicate	
hallow	AJ0	RSSB	𐑣𐑨𐑤𐑴	ˈhæləʊ	89	wiktionary	supplement	RRP				duplicate	
hallow	NN1	GenAm	𐑣𐑨𐑤𐑴	ˈhæloʊ	89	wiktionary	supplement	RRP				duplicate	
hallow	NN1	RSSB	𐑣𐑨𐑤𐑴	ˈhæləʊ	89	wiktionary	supplement	RRP				duplicate	
hallow	VVI	GenAm	𐑣𐑨𐑤𐑴	ˈhæloʊ	89	wiktionary	supplement	RRP				duplicate	
hallow	VVI	RSSB	𐑣𐑨𐑤𐑴	ˈhæləʊ	89	wiktionary	supplement	RRP				duplicate	
hallowed	AJ0	GenAm	𐑣𐑨𐑤𐑴𐑛	ˈhæloʊd	89	wordnet	supplement	RRP				duplicate	
hallowed	AJ0	GenAm	𐑣𐑨𐑤𐑴𐑛	ˈhæloʊd	89	wiktionary	supplement	RRP				duplicate	
hallowed	AJ0	RSSB	𐑣𐑨𐑤𐑴𐑛	ˈhaləʊd	89	wordnet	supplement	RRP				duplicate	
hallowed	AJ0	RSSB	𐑣𐑨𐑤𐑴𐑛	ˈhæləʊd	89	wiktionary	supplement	RRP				duplicate	
hallowed	VVI	GenAm	𐑣𐑨𐑤𐑴𐑛	ˈhæloʊd	89	wiktionary	supplement	RRP				duplicate	
hallowed	VVI	RSSB	𐑣𐑨𐑤𐑴𐑛	ˈhæləʊd	89	wiktionary	supplement	RRP				duplicate	
Halloween	NP0	GenAm	𐑣𐑨𐑤𐑴𐑰𐑯	ˌhæloʊˈiːn	89	wiktionary	supplement	RRP				duplicate	
Halloween	NP0	RSSB	𐑣𐑨𐑤𐑴𐑰𐑯	ˌhaləʊˈiːn	89	wiktionary	supplement	RRP				duplicate	
hallows	NN1	GenAm	𐑣𐑨𐑤𐑴𐑟	ˈhæloʊz	89	wiktionary	supplement	RRP				duplicate	
hallows	NN1	RSSB	𐑣𐑨𐑤𐑴𐑟	ˈhæləʊz	89	wiktionary	supplement	RRP				duplicate	
Hallows	NP0	RSSB	𐑣𐑨𐑤𐑴𐑟	ˈhæləʊz	89	wiktionary	supplement	RRP				duplicate	
hallows	VVI	GenAm	𐑣𐑨𐑤𐑴𐑟	ˈhæloʊz	89	wiktionary	supplement	RRP				duplicate	
hallows	VVI	RSSB	𐑣𐑨𐑤𐑴𐑟	ˈhæləʊz	89	wiktionary	supplement	RRP				duplicate	
hallucination	NN1	RSSB	𐑣𐑩𐑤𐑵𐑕𐑦𐑯𐑱𐑖𐑩𐑯	həˌluːsɪˈneɪʃən	89	wordnet	supplement	RRP				duplicate	
hallucinogen	NN1	GenAm	𐑣𐑩𐑤𐑵𐑕𐑦𐑯𐑩𐑡𐑧𐑯	həˈluːsɪnədʒen	89	wordnet	supplement	RRP				duplicate	
hallucinogen	NN1	GenAm	𐑣𐑩𐑤𐑵𐑕𐑦𐑯𐑩𐑡𐑧𐑯	həˈluːsɪnədʒen	89	wiktionary	supplement	RRP				duplicate	
hallucinogenic	AJ0	RSSB	𐑣𐑩𐑤𐑵𐑕𐑦𐑯𐑩𐑡𐑧𐑯𐑦𐑒	həˌluːsɪnəˈdʒenɪk	89	wiktionary	supplement	RRP				duplicate	
hallucinogenic	NN1	RSSB	𐑣𐑩𐑤𐑵𐑕𐑦𐑯𐑩𐑡𐑧𐑯𐑦𐑒	həˌluːsɪnəˈdʒenɪk	89	wiktionary	supplement	RRP				duplicate	
hallway	NN1	RSSB	𐑣𐑷𐑤𐑢𐑱	ˈhɔːlweɪ	89	wiktionary	supplement	RRP				duplicate	
halma	NN1	RSSB	𐑣𐑨𐑤𐑥𐑩	ˈhalmə	89	wordnet	supplement	RRP				duplicate	
halma	NN1	RSSB	𐑣𐑨𐑤𐑥𐑩	ˈhalmə	89	wiktionary	supplement	RRP				duplicate	
halo	NN1	GenAm	𐑣𐑱𐑤𐑴	ˈheɪloʊ	89	wordnet	supplement	RRP				duplicate	
halo	NN1	GenAm	𐑣𐑱𐑤𐑴	ˈheɪloʊ	89	wiktionary	supplement	RRP				duplicate	
halo	NN1	RSSB	𐑣𐑱𐑤𐑴	ˈheɪləʊ	89	wordnet	supplement	RRP				duplicate	
halo	NN1	RSSB	𐑣𐑱𐑤𐑴	ˈheɪləʊ	89	wiktionary	supplement	RRP				duplicate	
halo	VVI	GenAm	𐑣𐑱𐑤𐑴	ˈheɪloʊ	89	wiktionary	supplement	RRP				duplicate	
halo	VVI	RSSB	𐑣𐑱𐑤𐑴	ˈheɪləʊ	89	wiktionary	supplement	RRP				duplicate	
halt	AJ0	RSSB	𐑣𐑷𐑤𐑑	hɔːlt	89	wiktionary	supplement	RRP				duplicate	
halt	NN1	RSSB	𐑣𐑷𐑤𐑑	hɔːlt	89	wiktionary	supplement	RRP				duplicate	
halt	VVI	RSSB	𐑣𐑷𐑤𐑑	hɔːlt	89	wiktionary	supplement	RRP				duplicate	
halter	NN1	RSSB	𐑣𐑷𐑤𐑑𐑼	hɔːltəR	89	wiktionary	supplement	RRP				duplicate	
halter	VVI	RSSB	𐑣𐑷𐑤𐑑𐑼	hɔːltəR	89	wiktionary	supplement	RRP				duplicate	
halts	NN1	RSSB	𐑣𐑷𐑤𐑑𐑕	hɔːlts	89	wiktionary	supplement	RRP				duplicate	
halts	VVI	RSSB	𐑣𐑷𐑤𐑑𐑕	hɔːlts	89	wiktionary	supplement	RRP				duplicate	
halve	VVI	GenAm	𐑣𐑨𐑝	hæv	89	wordnet	supplement	TrapBath				duplicate	
halve	VVI	GenAm	𐑣𐑨𐑝	hæv	89	wiktionary	supplement	TrapBath				duplicate	
halve	VVI	RSSB	𐑣𐑭𐑝	hɑːv	89	wordnet	supplement	RRP				duplicate	
halves	NN1	GenAm	𐑣𐑨𐑝𐑟	hævz	89	wiktionary	supplement	TrapBath				duplicate	
halves	NN1	RSSB	𐑣𐑭𐑝𐑟	hɑːvz	89	wiktionary	supplement	RRP				duplicate	
halves	VVI	GenAm	𐑣𐑨𐑝𐑟	hævz	89	wiktionary	supplement	TrapBath				duplicate	
halves	VVI	RSSB	𐑣𐑭𐑝𐑟	hɑːvz	89	wiktionary	supplement	RRP				duplicate	
halyard	NN1	RSSB	𐑣𐑨𐑤𐑘𐑼𐑛	hæljəRd	89	wordnet	supplement	RRP				duplicate	
ham	NN1	RSSB	𐑣𐑨𐑥	ˈhæm	89	wordnet	supplement	RRP				duplicate	
hamburg	NN1	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜	ˈhæmbɜːRɡ	89	wordnet	supplement	RRP				duplicate	
Hamburg	NN1	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜	ˈhæmbɜːRɡ	89	wiktionary	supplement	RRP				duplicate	
hamburg	NN1	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜	hæmbɜːRɡ	89	wordnet	supplement	RRP				duplicate	
Hamburg	NN1	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜	hæmbɜːRɡ	89	wiktionary	supplement	RRP				duplicate	
Hamburg	NP0	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜	ˈhæmbɜːRɡ	89	wiktionary	supplement	RRP				duplicate	
Hamburg	NP0	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜	hæmbɜːRɡ	89	wiktionary	supplement	RRP				duplicate	
hamburger	NN1	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	ˈhæmˌbɜːRɡəR	89	wordnet	supplement	RRP				duplicate	
hamburger	NN1	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	ˈhæmˌbɜːRɡəR	89	wiktionary	supplement	RRP				duplicate	
Hamburger	NN1	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	ˈhæmbɜːRɡəR	89	wiktionary	supplement	RRP				duplicate	
hamburger	NN1	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	hæmbɜːRɡəR	89	wordnet	supplement	RRP				duplicate	
hamburger	NN1	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	hæmbɜːRɡəR	89	wiktionary	supplement	RRP				duplicate	
Hamburger	NN1	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	hæmbɜːRɡəR	89	wiktionary	supplement	RRP				duplicate	
hamburger	VVI	GenAm	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	ˈhæmˌbɜːRɡəR	89	wiktionary	supplement	RRP				duplicate	
hamburger	VVI	RSSB	𐑣𐑨𐑥𐑚𐑻𐑜𐑼	hæmbɜːRɡəR	89	wiktionary	supplement	RRP				duplicate	
hamlet	NN1	GenAm	𐑣𐑨𐑥𐑤𐑩𐑑	ˈhæmlət	89	wiktionary	supplement	RRP				duplicate	
hamlet	NN1	RSSB	𐑣𐑨𐑥𐑤𐑩𐑑	ˈhæmlət	89	wordnet	supplement	RRP				duplicate	
Hamlet	NP0	GenAm	𐑣𐑨𐑥𐑤𐑩𐑑	ˈhæmlət	89	wiktionary	supplement	RRP				duplicate	
hammer	NN1	GenAm	𐑣𐑨𐑥𐑼	ˈhæməR	89	wordnet	supplement	RRP				duplicate	
hammer	NN1	GenAm	𐑣𐑨𐑥𐑼	ˈhæməR	89	wiktionary	supplement	RRP				duplicate	
hammer	NN1	RSSB	𐑣𐑨𐑥𐑼	hæməR	89	wordnet	supplement	RRP				duplicate	
hammer	NN1	RSSB	𐑣𐑨𐑥𐑼	hæmər	89	wiktionary	supplement	RRP				duplicate	
hammer	VVI	GenAm	𐑣𐑨𐑥𐑼	ˈhæməR	89	wordnet	supplement	RRP				duplicate	
hammer	VVI	GenAm	𐑣𐑨𐑥𐑼	ˈhæməR	89	wiktionary	supplement	RRP				duplicate	
hammer	VVI	RSSB	𐑣𐑨𐑥𐑼	hæməR	89	wordnet	supplement	RRP				duplicate	
hammer	VVI	RSSB	𐑣𐑨𐑥𐑼	hæmər	89	wiktionary	supplement	RRP				duplicate	
Hammersmith	NP0	RSSB	𐑣𐑨𐑥𐑼𐑕𐑥𐑦𐑔	hæməRsmɪθ	89	wiktionary	supplement	RRP				duplicate	
hammock	NN1	RSSB	𐑣𐑨𐑥𐑩𐑒	ˈhæmək	89	wordnet	supplement	RRP				duplicate	
hamper	NN1	GenAm	𐑣𐑨𐑥𐑐𐑼	ˈhæmpəR	89	wiktionary	supplement	RRP				duplicate	
hamper	NN1	RSSB	𐑣𐑨𐑥𐑐𐑼	hæmpəR	89	wiktionary	supplement	RRP				duplicate	
hamper	VVI	GenAm	𐑣𐑨𐑥𐑐𐑼	ˈhæmpəR	89	wiktionary	supplement	RRP				duplicate	
hamper	VVI	RSSB	𐑣𐑨𐑥𐑐𐑼	hæmpəR	89	wiktionary	supplement	RRP				duplicate	
Hampstead	NN1	RSSB	𐑣𐑨𐑥𐑐𐑕𐑑𐑧𐑛	ˈhæmpsted	89	wiktionary	supplement	RRP				duplicate	
Hampstead	NP0	RSSB	𐑣𐑨𐑥𐑐𐑕𐑑𐑧𐑛	ˈhæmpsted	89	wiktionary	supplement	RRP				duplicate	
hamster	NN1	GenAm	𐑣𐑨𐑥𐑕𐑑𐑼	ˈhæmstəR	89	wordnet	supplement	RRP				duplicate	
hamstring	NN1	RSSB	𐑣𐑨𐑥𐑕𐑑𐑮𐑦𐑙	hæmstrɪŋ	89	wordnet	supplement	RRP				duplicate	
hamstring	VVI	RSSB	𐑣𐑨𐑥𐑕𐑑𐑮𐑦𐑙	hæmstrɪŋ	89	wordnet	supplement	RRP				duplicate	
hand	NN1	RSSB	𐑣𐑨𐑯𐑛	hænd	89	wordnet	supplement	RRP				duplicate	
hand	VVI	RSSB	𐑣𐑨𐑯𐑛	hænd	89	wordnet	supplement	RRP				duplicate	
handbag	NN1	RSSB	𐑣𐑨𐑯𐑛𐑚𐑨𐑜	ˈhændˌbæɡ	89	wordnet	supplement	RRP				duplicate	
handcuff	NN1	RSSB	𐑣𐑨𐑯𐑛𐑒𐑳𐑓	ˈhændˌkʌf	89	wordnet	supplement	RRP				duplicate	
handcuff	VVI	RSSB	𐑣𐑨𐑯𐑛𐑒𐑳𐑓	ˈhændˌkʌf	89	wordnet	supplement	RRP				duplicate	
handed	AJ0	GenAm	𐑣𐑨𐑯𐑛𐑩𐑛	ˈhændəd	89	wiktionary	supplement	RRP				duplicate	
handed	AJ0	RSSB	𐑣𐑨𐑯𐑛𐑩𐑛	ˈhændƏd	89	wordnet	supplement	RRP				duplicate	
handed	AJ0	RSSB	𐑣𐑨𐑯𐑛𐑩𐑛	ˈhændƏd	89	wiktionary	supplement	RRP				duplicate	
handed	VVI	GenAm	𐑣𐑨𐑯𐑛𐑩𐑛	ˈhændəd	89	wiktionary	supplement	RRP				duplicate	
handed	VVI	RSSB	𐑣𐑨𐑯𐑛𐑩𐑛	ˈhændƏd	89	wiktionary	supplement	RRP				duplicate	
handgun	NN1	GenAm	𐑣𐑨𐑯𐑛𐑜𐑳𐑯	ˈhændˌɡʌn	89	wiktionary	supplement	RRP				duplicate	
handicap	NN1	RSSB	𐑣𐑨𐑯𐑛𐑦𐑒𐑨𐑐	ˈhændɪkæp	89	wordnet	supplement	RRP				duplicate	
handicap	VVI	RSSB	𐑣𐑨𐑯𐑛𐑦𐑒𐑨𐑐	ˈhændɪkæp	89	wordnet	supplement	RRP				duplicate	
handicraft	NN1	RSSB	𐑣𐑨𐑯𐑛𐑦𐑒𐑮𐑨𐑓𐑑	hændɪkræft	89	wordnet	supplement	TrapBath				duplicate	
handiwork	NN1	GenAm	𐑣𐑨𐑯𐑛𐑦𐑢𐑻𐑒	ˈhændiˌwɜːRk	89	wordnet	supplement	RRP				duplicate	
handiwork	NN1	GenAm	𐑣𐑨𐑯𐑛𐑦𐑢𐑻𐑒	ˈhændiˌwɜːRk	89	wiktionary	supplement	RRP				duplicate	
handiwork	NN1	RSSB	𐑣𐑨𐑯𐑛𐑦𐑢𐑻𐑒	hændiwɜːRk	89	wordnet	supplement	RRP				duplicate	
handiwork	NN1	RSSB	𐑣𐑨𐑯𐑛𐑦𐑢𐑻𐑒	hændiwɜːRk	89	wiktionary	supplement	RRP				duplicate	
handkerchief	NN1	GenAm	𐑣𐑨𐑙𐑒𐑼𐑗𐑦𐑓	ˈhæŋkəRtʃɪf	89	wordnet	supplement	RRP				duplicate	
handkerchief	NN1	RSSB	𐑣𐑨𐑙𐑒𐑼𐑗𐑦𐑓	hæŋkəRtʃɪf	89	wiktionary	supplement	RRP				duplicate	
handlebar	NN1	GenAm	𐑣𐑨𐑯𐑛𐑩𐑤𐑚𐑸	ˈhændəlbɑːr	89	wordnet	supplement	RRP				duplicate	
handlebar	NN1	GenAm	𐑣𐑨𐑯𐑛𐑩𐑤𐑚𐑸	ˈhændəlbɑːr	89	wiktionary	supplement	RRP				duplicate	
handlebar	NN1	RSSB	𐑣𐑨𐑯𐑛𐑩𐑤𐑚𐑸	hændəlbɑːR	89	wordnet	supplement	RRP				duplicate	
handlebar	NN1	RSSB	𐑣𐑨𐑯𐑛𐑩𐑤𐑚𐑸	hændəlbɑːR	89	wiktionary	supplement	RRP				duplicate	
handled	AJ0	RSSB	𐑣𐑨𐑯𐑛𐑩𐑤𐑛	ˈhændəld	89	wordnet	supplement	RRP				duplicate	
handler	NN1	GenAm	𐑣𐑨𐑯𐑛𐑤𐑼	ˈhændləR	89	wordnet	supplement	RRP				duplicate	
handler	NN1	GenAm	𐑣𐑨𐑯𐑛𐑤𐑼	ˈhændləR	89	wiktionary	supplement	RRP				duplicate	
handler	NN1	RSSB	𐑣𐑨𐑯𐑛𐑤𐑼	hændləR	89	wordnet	supplement	RRP				duplicate	
handler	NN1	RSSB	𐑣𐑨𐑯𐑛𐑤𐑼	hændləR	89	wiktionary	supplement	RRP				duplicate	
handmade	AJ0	GenAm	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wordnet	supplement	RRP				duplicate	
handmade	AJ0	GenAm	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wiktionary	supplement	RRP				duplicate	
handmade	AJ0	RSSB	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wiktionary	supplement	RRP				duplicate	
handmade	NN1	GenAm	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wiktionary	supplement	RRP				duplicate	
handmade	NN1	RSSB	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wiktionary	supplement	RRP				duplicate	
handmaid	NN1	GenAm	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wordnet	supplement	RRP				duplicate	
handmaid	NN1	GenAm	𐑣𐑨𐑯𐑛𐑥𐑱𐑛	ˈhændˌmeɪd	89	wiktionary	supplement	RRP				duplicate	
handrail	NN1	GenAm	𐑣𐑨𐑯𐑛𐑮𐑱𐑤	ˈhændˌreɪl	89	wiktionary	supplement	RRP				duplicate	
handshake	NN1	GenAm	𐑣𐑨𐑯𐑛𐑖𐑱𐑒	ˈhændˌʃeɪk	89	wiktionary	supplement	RRP				duplicate	
handshake	VVI	GenAm	𐑣𐑨𐑯𐑛𐑖𐑱𐑒	ˈhændˌʃeɪk	89	wiktionary	supplement	RRP				duplicate	
handstand	NN1	RSSB	𐑣𐑨𐑯𐑛𐑕𐑑𐑨𐑯𐑛	ˈhændˌstænd	89	wordnet	supplement	RRP				duplicate	
handwriting	NN1	RSSB	𐑣𐑨𐑯𐑛𐑮𐑲𐑑𐑦𐑙	hændraɪtɪŋ	89	wordnet	supplement	RRP				duplicate	
handy	AJ0	RSSB	𐑣𐑨𐑯𐑛𐑦	ˈhændi	89	wordnet	supplement	RRP				duplicate	
handyman	NN1	RSSB	𐑣𐑨𐑯𐑛𐑦𐑥𐑨𐑯	ˈhændimæn	89	wordnet	supplement	RRP				duplicate	
hang	NN1	RSSB	𐑣𐑨𐑙	haŋ	89	wordnet	supplement	RRP				duplicate	
Hang	NN1	RSSB	𐑣𐑨𐑙	hæŋ	89	wiktionary	supplement	RRP				duplicate	
hangar	NN1	GenAm	𐑣𐑨𐑙𐑼	ˈhæŋəR	89	wordnet	supplement	RRP				duplicate	
hangar	NN1	GenAm	𐑣𐑨𐑙𐑼	ˈhæŋəR	89	wiktionary	supplement	RRP				duplicate	
hangar	NN1	RSSB	𐑣𐑨𐑙𐑼	hæŋəR	89	wordnet	supplement	RRP				duplicate	
hangar	NN1	RSSB	𐑣𐑨𐑙𐑼	hæŋəR	89	wiktionary	supplement	RRP				duplicate	
hangar	VVI	GenAm	𐑣𐑨𐑙𐑼	ˈhæŋəR	89	wiktionary	supplement	RRP				duplicate	
hangar	VVI	RSSB	𐑣𐑨𐑙𐑼	hæŋəR	89	wiktionary	supplement	RRP				duplicate	
hanger	NN1	GenAm	𐑣𐑨𐑙𐑼	ˈhæŋəR	89	wiktionary	supplement	RRP				duplicate	
hanger	NN1	RSSB	𐑣𐑨𐑙𐑼	hæŋəR	89	wordnet	supplement	RRP				duplicate	
hanger	NN1	RSSB	𐑣𐑨𐑙𐑼	hæŋəR	89	wiktionary	supplement	RRP				duplicate	
hangover	NN1	GenAm	𐑣𐑨𐑙𐑴𐑝𐑼	ˈhæŋoʊvəR	89	wordnet	supplement	RRP				duplicate	
hangover	NN1	GenAm	𐑣𐑨𐑙𐑴𐑝𐑼	ˈhæŋoʊvəR	89	wiktionary	supplement	RRP				duplicate	
hangover	NN1	RSSB	𐑣𐑨𐑙𐑴𐑝𐑼	hæŋəʊvəR	89	wordnet	supplement	RRP				duplicate	
hangover	NN1	RSSB	𐑣𐑨𐑙𐑴𐑝𐑼	hæŋəʊvəR	89	wiktionary	supplement	RRP				duplicate	
hank	NN1	RSSB	𐑣𐑨𐑙𐑒	hæŋk	89	wordnet	supplement	RRP				duplicate	
Hanover	NP0	GenAm	𐑣𐑨𐑯𐑴𐑝𐑼	ˈhænˌoʊvəR	89	wiktionary	supplement	RRP				duplicate	
Hansard	NN1	RSSB	𐑣𐑨𐑯𐑕𐑸𐑛	hænsɑːRd	89	wiktionary	supplement	RRP				duplicate	
Hants	NP0	RSSB	𐑣𐑨𐑯𐑑𐑕	ˈhænts	89	wiktionary	supplement	RRP				duplicate	
Hanukkah	NP0	GenAm	𐑣𐑭𐑯𐑩𐑒𐑩	ˈhɑːnəkə	89	wiktionary	supplement	GenAm				duplicate	
haphazard	AJ0	GenAm	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	ˌhæpˈhæzəRd	89	wordnet	supplement	RRP				duplicate	
haphazard	AJ0	GenAm	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	ˌhæpˈhæzəRd	89	wiktionary	supplement	RRP				duplicate	
haphazard	AJ0	RSSB	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	hæphæzəRd	89	wordnet	supplement	RRP				duplicate	
haphazard	AJ0	RSSB	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	hæphæzəRd	89	wiktionary	supplement	RRP				duplicate	
haphazard	AV0	GenAm	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	ˌhæpˈhæzəRd	89	wiktionary	supplement	RRP				duplicate	
haphazard	AV0	RSSB	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	hæphæzəRd	89	wiktionary	supplement	RRP				duplicate	
haphazard	NN1	GenAm	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	ˌhæpˈhæzəRd	89	wiktionary	supplement	RRP				duplicate	
haphazard	NN1	RSSB	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛	hæphæzəRd	89	wiktionary	supplement	RRP				duplicate	
haphazardly	AV0	GenAm	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛𐑤𐑦	hæpˈhæzəRdli	89	wordnet	supplement	RRP				duplicate	
haphazardly	AV0	GenAm	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛𐑤𐑦	hæpˈhæzəRdli	89	wiktionary	supplement	RRP				duplicate	
haphazardly	AV0	RSSB	𐑣𐑨𐑐𐑣𐑨𐑟𐑼𐑛𐑤𐑦	hæphæzəRdli	89	wordnet	supplement	RRP				duplicate	
