word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
never,AV0,GenAm,𐑯𐑧𐑝𐑼,ˈnevəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
never,AV0,RSSB,𐑯𐑧𐑝𐑼,nevər,duplicate,,,,,wiktionary,supplement,97,shave_agrees
never,ITJ,GenAm,𐑯𐑧𐑝𐑼,ˈnevəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
never,ITJ,RSSB,𐑯𐑧𐑝𐑼,nevər,duplicate,,,,,wiktionary,supplement,97,shave_agrees
never,VVI,GenAm,𐑯𐑧𐑝𐑼,ˈnevəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
never,VVI,RSSB,𐑯𐑧𐑝𐑼,nevər,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nevertheless,AV0,GenAm,𐑯𐑧𐑝𐑼𐑞𐑩𐑤𐑧𐑕,ˈnevəRðəles,duplicate,,,,,wordnet,supplement,97,shave_agrees
nevertheless,AV0,GenAm,𐑯𐑧𐑝𐑼𐑞𐑩𐑤𐑧𐑕,ˌnevəRðəˈles,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nevertheless,AV0,RSSB,𐑯𐑧𐑝𐑼𐑞𐑩𐑤𐑧𐑕,nevəRðəles,duplicate,,,,,wiktionary,supplement,97,shave_agrees
new,AJ0,RSSB,𐑯𐑿,njuː,duplicate,,,,,wordnet,supplement,89,shave_says:𐑯𐑵
new,AJ0,RSSB,𐑯𐑿,njuː,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵
new,AV0,RSSB,𐑯𐑿,njuː,duplicate,,,,,wordnet,supplement,89,shave_says:𐑯𐑵
new,AV0,RSSB,𐑯𐑿,njuː,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵
new,NN1,RSSB,𐑯𐑿,njuː,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵
new,VVI,RSSB,𐑯𐑿,njuː,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵
New Jersey,NP0,RSSB,𐑯𐑿 𐑡𐑻𐑟𐑦,njuː dʒɜːRzi,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑿 ·𐑥𐑧𐑒𐑕𐑦𐑒𐑴
New York,NP0,RSSB,𐑯𐑿 𐑘𐑹𐑒,ˌnjuː jɔːRk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑿𐑼𐑒
Newark,NP0,GenAm,𐑯𐑵𐑼𐑒,ˈnuːərk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑿𐑥𐑩𐑯
Newark,NP0,RSSB,𐑯𐑿𐑼𐑒,njuːəRk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑿𐑒𐑨𐑕𐑩𐑤
newcomer,NN1,RSSB,𐑯𐑿𐑒𐑳𐑥𐑼,njuːkʌməR,duplicate,,,,,wordnet,supplement,97,shave_agrees
newcomer,NN1,RSSB,𐑯𐑿𐑒𐑳𐑥𐑼,njuːkʌməR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newel,NN1,RSSB,𐑯𐑿𐑩𐑤,ˈnjuːəl,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newer,AJ0,RSSB,𐑯𐑿𐑼,njuːəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newfangled,AJ0,RSSB,𐑯𐑿𐑓𐑨𐑙𐑜𐑩𐑤𐑛,ˌnjuːˈfæŋɡəld,duplicate,,,,,wordnet,supplement,97,shave_agrees
newfangled,AJ0,RSSB,𐑯𐑿𐑓𐑨𐑙𐑜𐑩𐑤𐑛,ˌnjuːˈfæŋɡəld,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newly,AV0,RSSB,𐑯𐑿𐑤𐑦,ˈnjuːli,duplicate,,,,,wordnet,supplement,97,shave_agrees
newly,AV0,RSSB,𐑯𐑿𐑤𐑦,ˈnjuːli,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newness,NN1,RSSB,𐑯𐑵𐑯𐑩𐑕,ˈnuːnəs,duplicate,,,,,wordnet,supplement,89,shave_says:𐑯𐑿𐑯𐑩𐑕
Newport,NP0,RSSB,𐑯𐑿𐑐𐑹𐑑,njuːpɔːrt,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑿𐑟𐑪𐑯
Newry,NP0,RSSB,𐑯𐑘𐑫𐑼𐑦,njəəri,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑿𐑑𐑴𐑯𐑾𐑯
news,NN1,GenAm,𐑯𐑵𐑟,nuːz,duplicate,,,,,wiktionary,supplement,97,shave_agrees
news,NN1,RSSB,𐑯𐑿𐑟,njuːz,duplicate,,,,,wiktionary,supplement,97,shave_agrees
news,NN1,RSSB,𐑯𐑵𐑟,nuːz,duplicate,,,,,wordnet,supplement,89,shave_says:𐑯𐑿𐑟
news,VVI,GenAm,𐑯𐑵𐑟,nuːz,duplicate,,,,,wiktionary,supplement,97,shave_agrees
news,VVI,RSSB,𐑯𐑿𐑟,njuːz,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newsletter,NN1,RSSB,𐑯𐑿𐑟𐑤𐑧𐑑𐑼,njuːzletəR,duplicate,,,,,wordnet,supplement,97,shave_agrees
newsletter,NN1,RSSB,𐑯𐑿𐑟𐑤𐑧𐑑𐑼,njuːzletəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newspaper,NN1,RSSB,𐑯𐑿𐑟𐑐𐑱𐑐𐑼,njuːzpeɪpəR,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵𐑟𐑐𐑱𐑐𐑼
newspaper,VVI,RSSB,𐑯𐑿𐑟𐑐𐑱𐑐𐑼,njuːzpeɪpəR,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵𐑟𐑐𐑱𐑐𐑼
newspapers,NN1,RSSB,𐑯𐑿𐑟𐑐𐑱𐑐𐑼𐑟,njuːzpeɪpəRz,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵𐑟𐑐𐑱𐑐𐑼𐑟
newspapers,VVI,RSSB,𐑯𐑿𐑟𐑐𐑱𐑐𐑼𐑟,njuːzpeɪpəRz,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑵𐑟𐑐𐑱𐑐𐑼𐑟
newspeak,NN1,RSSB,𐑯𐑿𐑕𐑐𐑰𐑒,ˈnjuːspiːk,duplicate,,,,,wordnet,supplement,97,shave_agrees
newsroom,NN1,RSSB,𐑯𐑿𐑟𐑮𐑵𐑥,ˈnjuːzruːm,duplicate,,,,,wordnet,supplement,97,shave_agrees
newt,NN1,RSSB,𐑯𐑿𐑑,ˈnjuːt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newt,NN1,RSSB,𐑯𐑿𐑑,ˈnjuːt,duplicate,,,,,wordnet,supplement,89,shave_says:𐑯𐑵𐑑
newt,VVI,RSSB,𐑯𐑿𐑑,ˈnjuːt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
newton,NN1,RSSB,𐑯𐑵𐑑𐑩𐑯,ˈnuːtən,duplicate,,,,,wordnet,supplement,89,shave_says:𐑯𐑿𐑑𐑩𐑯
newtonian,AJ0,RSSB,𐑯𐑿𐑑𐑴𐑯𐑾𐑯,njuːˈtəʊnɪən,duplicate,,,,,wordnet,supplement,97,shave_agrees
Newtonian,AJ0,RSSB,𐑯𐑿𐑑𐑴𐑯𐑾𐑯,njuːˈtəʊniən,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑾𐑼𐑩
newtonian,NN1,RSSB,𐑯𐑿𐑑𐑴𐑯𐑾𐑯,njuːˈtəʊnɪən,duplicate,,,,,wordnet,supplement,97,shave_agrees
Newtonian,NN1,RSSB,𐑯𐑿𐑑𐑴𐑯𐑾𐑯,njuːˈtəʊniən,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑾𐑼𐑩
Newtown,NP0,RSSB,𐑯𐑿𐑑𐑬𐑯,ˈnjuːtaʊn,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑦𐑙𐑱𐑐𐑳𐑦
next,AJ0,RSSB,𐑯𐑧𐑒𐑕𐑑,nekst,duplicate,,,,,wordnet,supplement,97,shave_agrees
next,AV0,RSSB,𐑯𐑧𐑒𐑕𐑑,nekst,duplicate,,,,,wordnet,supplement,97,shave_agrees
nexus,NN1,RSSB,𐑯𐑧𐑒𐑕𐑩𐑕,ˈneksəs,duplicate,,,,,wordnet,supplement,97,shave_agrees
nib,NN1,RSSB,𐑯𐑦𐑚,nɪb,duplicate,,,,,wordnet,supplement,97,shave_agrees
nibble,NN1,GenAm,𐑯𐑦𐑚𐑩𐑤,ˈnɪbəl,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibble,NN1,RSSB,𐑯𐑦𐑚𐑩𐑤,ˈnɪbəl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nibble,NN1,RSSB,𐑯𐑦𐑚𐑩𐑤,ˈnɪbəl,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibble,VVI,GenAm,𐑯𐑦𐑚𐑩𐑤,ˈnɪbəl,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibble,VVI,RSSB,𐑯𐑦𐑚𐑩𐑤,ˈnɪbəl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nibble,VVI,RSSB,𐑯𐑦𐑚𐑩𐑤,ˈnɪbəl,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibbles,NN1,RSSB,𐑯𐑦𐑚𐑩𐑤𐑟,ˈnɪbəlz,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibbles,VVI,RSSB,𐑯𐑦𐑚𐑩𐑤𐑟,ˈnɪbəlz,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibbling,NN1,RSSB,𐑯𐑦𐑚𐑤𐑦𐑙,ˈnɪblɪŋ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nibbling,VVI,RSSB,𐑯𐑦𐑚𐑤𐑦𐑙,ˈnɪblɪŋ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niceness,NN1,RSSB,𐑯𐑲𐑕𐑯𐑩𐑕,ˈnaɪsnəs,duplicate,,,,,wordnet,supplement,97,shave_agrees
nicety,NN1,RSSB,𐑯𐑲𐑕𐑦𐑑𐑦,ˈnaɪsɪti,duplicate,,,,,wordnet,supplement,97,shave_agrees
niche,AJ0,RSSB,𐑯𐑰𐑖,niːʃ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niche,NN1,RSSB,𐑯𐑰𐑖,niːʃ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niche,VVI,RSSB,𐑯𐑰𐑖,niːʃ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nicked,AJ0,RSSB,𐑯𐑦𐑒𐑑,nɪkt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nicked,VVI,RSSB,𐑯𐑦𐑒𐑑,nɪkt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nickel,NN1,RSSB,𐑯𐑦𐑒𐑩𐑤,ˈnɪkəl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nickel,VVI,RSSB,𐑯𐑦𐑒𐑩𐑤,ˈnɪkəl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nickname,NN1,RSSB,𐑯𐑦𐑒𐑯𐑱𐑥,ˈnɪkneɪm,duplicate,,,,,wordnet,supplement,97,shave_agrees
nickname,VVI,RSSB,𐑯𐑦𐑒𐑯𐑱𐑥,ˈnɪkneɪm,duplicate,,,,,wordnet,supplement,97,shave_agrees
Nicole,NP0,GenAm,𐑯𐑦𐑒𐑴𐑤,nɪˈkoʊl,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑰𐑗𐑩
Nicole,NP0,RSSB,𐑯𐑦𐑒𐑴𐑤,nɪˈkəʊl,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑰𐑗𐑩
nicotine,NN1,RSSB,𐑯𐑦𐑒𐑩𐑑𐑰𐑯,ˈnɪkətiːn,duplicate,,,,,wordnet,supplement,97,shave_agrees
niece,NN1,RSSB,𐑯𐑰𐑕,niːs,duplicate,,,,,wordnet,supplement,97,shave_agrees
niece,NN1,RSSB,𐑯𐑰𐑕,niːs,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nifty,AJ0,RSSB,𐑯𐑦𐑓𐑑𐑦,ˈnɪfti,duplicate,,,,,wordnet,supplement,97,shave_agrees
Nigeria,NP0,RSSB,𐑯𐑲𐑡𐑽𐑾,naɪdʒɪəriə,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑦𐑒𐑴𐑤
nigerian,AJ0,RSSB,𐑯𐑲𐑡𐑽𐑾𐑯,naɪdʒɪərɪən,duplicate,,,,,wordnet,supplement,97,shave_agrees
nigerian,NN1,RSSB,𐑯𐑲𐑡𐑽𐑾𐑯,naɪdʒɪərɪən,duplicate,,,,,wordnet,supplement,97,shave_agrees
nigerien,AJ0,RSSB,𐑯𐑰𐑠𐑺𐑾𐑯,niːʒeəriən,duplicate,,,,,wordnet,supplement,97,shave_agrees
nigerien,NN1,RSSB,𐑯𐑰𐑠𐑺𐑾𐑯,niːʒeəriən,duplicate,,,,,wordnet,supplement,97,shave_agrees
niggard,AJ0,GenAm,𐑯𐑦𐑜𐑼𐑛,ˈnɪɡəRd,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggard,AJ0,RSSB,𐑯𐑦𐑜𐑼𐑛,nɪɡəRd,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggard,NN1,GenAm,𐑯𐑦𐑜𐑼𐑛,ˈnɪɡəRd,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggard,NN1,RSSB,𐑯𐑦𐑜𐑼𐑛,nɪɡəRd,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggard,VVI,GenAm,𐑯𐑦𐑜𐑼𐑛,ˈnɪɡəRd,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggard,VVI,RSSB,𐑯𐑦𐑜𐑼𐑛,nɪɡəRd,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggardly,AJ0,GenAm,𐑯𐑦𐑜𐑼𐑛𐑤𐑦,ˈnɪɡəRdli,duplicate,,,,,wordnet,supplement,97,shave_agrees
niggardly,AJ0,GenAm,𐑯𐑦𐑜𐑼𐑛𐑤𐑦,ˈnɪɡəRdli,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggardly,AJ0,RSSB,𐑯𐑦𐑜𐑼𐑛𐑤𐑦,nɪɡəRdli,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggardly,AV0,GenAm,𐑯𐑦𐑜𐑼𐑛𐑤𐑦,ˈnɪɡəRdli,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggardly,AV0,RSSB,𐑯𐑦𐑜𐑼𐑛𐑤𐑦,nɪɡəRdli,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nigger,NN1,GenAm,𐑯𐑦𐑜𐑼,ˈnɪɡəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nigger,NN1,RSSB,𐑯𐑦𐑜𐑼,nɪɡər,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nigger,VVI,GenAm,𐑯𐑦𐑜𐑼,ˈnɪɡəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nigger,VVI,RSSB,𐑯𐑦𐑜𐑼,nɪɡər,duplicate,,,,,wiktionary,supplement,97,shave_agrees
niggle,VVI,RSSB,𐑯𐑦𐑜𐑩𐑤,ˈnɪɡəl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nigh,AJ0,RSSB,𐑯𐑲,naɪ,duplicate,,,,,wordnet,supplement,97,shave_agrees
nigh,AV0,RSSB,𐑯𐑲,naɪ,duplicate,,,,,wordnet,supplement,97,shave_agrees
night,NN1,RSSB,𐑯𐑲𐑑,naɪt,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightcap,NN1,GenAm,𐑯𐑲𐑑𐑒𐑨𐑐,ˈnaɪtˌkæp,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightcap,NN1,GenAm,𐑯𐑲𐑑𐑒𐑨𐑐,ˈnaɪtˌkæp,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightcap,VVI,GenAm,𐑯𐑲𐑑𐑒𐑨𐑐,ˈnaɪtˌkæp,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightdress,NN1,RSSB,𐑯𐑲𐑑𐑛𐑮𐑧𐑕,ˈnaɪtdres,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightfall,NN1,RSSB,𐑯𐑲𐑑𐑓𐑷𐑤,ˈnaɪtfɔːl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightgown,NN1,RSSB,𐑯𐑲𐑑𐑜𐑬𐑯,ˈnaɪtˌɡaʊn,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightie,NN1,RSSB,𐑯𐑲𐑑𐑦,ˈnaɪti,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightjar,NN1,GenAm,𐑯𐑲𐑑𐑡𐑸,ˈnaɪtdʒɑːR,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightjar,NN1,GenAm,𐑯𐑲𐑑𐑡𐑸,ˈnaɪtdʒɑːR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightjar,NN1,RSSB,𐑯𐑲𐑑𐑡𐑸,naɪtdʒɑːR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightlife,NN1,RSSB,𐑯𐑲𐑑𐑤𐑲𐑓,ˈnaɪtˌlaɪf,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightmare,NN1,GenAm,𐑯𐑲𐑑𐑥𐑺,naɪtmeər,duplicate,,,,,wordnet,supplement,97,shave_agrees
nightmare,NN1,GenAm,𐑯𐑲𐑑𐑥𐑺,ˈnaɪtmeəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightmare,NN1,RSSB,𐑯𐑲𐑑𐑥𐑺,naɪtmeəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightmare,VVI,GenAm,𐑯𐑲𐑑𐑥𐑺,ˈnaɪtmeəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nightmare,VVI,RSSB,𐑯𐑲𐑑𐑥𐑺,naɪtmeəR,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nihilist,NN1,RSSB,𐑯𐑲𐑦𐑤𐑦𐑕𐑑,ˈnaɪɪlɪst,duplicate,,,,,wordnet,supplement,97,shave_agrees
nil,NN1,RSSB,𐑯𐑦𐑤,nɪl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nilotic,AJ0,GenAm,𐑯𐑲𐑤𐑪𐑑𐑦𐑒,naɪˈlɒtɪk,duplicate,,,,,wordnet,supplement,97,shave_agrees
Nilotic,AJ0,GenAm,𐑯𐑲𐑤𐑪𐑑𐑦𐑒,naɪˈlɒtɪk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑲𐑴𐑚𐑦
Nilotic,AJ0,RSSB,𐑯𐑲𐑤𐑪𐑑𐑦𐑒,naɪˈlɒtɪk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑦𐑯𐑑𐑧𐑯𐑛𐑴𐑒𐑹
nilotic,NN1,GenAm,𐑯𐑲𐑤𐑪𐑑𐑦𐑒,naɪˈlɒtɪk,duplicate,,,,,wordnet,supplement,97,shave_agrees
Nilotic,NN1,GenAm,𐑯𐑲𐑤𐑪𐑑𐑦𐑒,naɪˈlɒtɪk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑲𐑴𐑚𐑦
Nilotic,NN1,RSSB,𐑯𐑲𐑤𐑪𐑑𐑦𐑒,naɪˈlɒtɪk,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑦𐑯𐑑𐑧𐑯𐑛𐑴𐑒𐑹
nimble,AJ0,RSSB,𐑯𐑦𐑥𐑚𐑩𐑤,ˈnɪmbəl,duplicate,,,,,wordnet,supplement,97,shave_agrees
nimbleness,NN1,GenAm,𐑯𐑦𐑥𐑚𐑩𐑤𐑯𐑩𐑕,ˈnɪmbəlnəs,duplicate,,,,,wordnet,supplement,97,shave_agrees
nimbleness,NN1,GenAm,𐑯𐑦𐑥𐑚𐑩𐑤𐑯𐑩𐑕,ˈnɪmbəlnəs,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nimbus,NN1,RSSB,𐑯𐑦𐑥𐑚𐑩𐑕,ˈnɪmbəs,duplicate,,,,,wordnet,supplement,97,shave_agrees
nincompoop,NN1,RSSB,𐑯𐑦𐑙𐑒𐑩𐑥𐑐𐑵𐑐,ˈnɪŋkəmpuːp,duplicate,,,,,wordnet,supplement,97,shave_agrees
nincompoop,NN1,RSSB,𐑯𐑦𐑙𐑒𐑩𐑥𐑐𐑵𐑐,ˈnɪŋkəmpuːp,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nine,AJ0,RSSB,𐑯𐑲𐑯,naɪn,duplicate,,,,,wordnet,supplement,97,shave_agrees
nine,NN1,RSSB,𐑯𐑲𐑯,naɪn,duplicate,,,,,wordnet,supplement,97,shave_agrees
nineteen,CRD,RSSB,𐑯𐑲𐑯𐑑𐑰𐑯,ˈnaɪntiːn,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nineteen,CRD,RSSB,𐑯𐑲𐑯𐑑𐑰𐑯,naɪnˈtiːn,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nineteenth,AJ0,RSSB,𐑯𐑲𐑯𐑑𐑰𐑯𐑔,ˌnaɪnˈtiːnθ,duplicate,,,,,wordnet,supplement,97,shave_agrees
nineteenth,NN1,RSSB,𐑯𐑲𐑯𐑑𐑰𐑯𐑔,ˌnaɪnˈtiːnθ,duplicate,,,,,wordnet,supplement,97,shave_agrees
ninetieth,AJ0,RSSB,𐑯𐑲𐑯𐑑𐑾𐑔,ˈnaɪntiəθ,duplicate,,,,,wordnet,supplement,97,shave_agrees
ninetieth,NN1,RSSB,𐑯𐑲𐑯𐑑𐑾𐑔,ˈnaɪntiəθ,duplicate,,,,,wordnet,supplement,97,shave_agrees
ninety,CRD,GenAm,𐑯𐑲𐑯𐑑𐑦,ˈnaɪnti,duplicate,,,,,wiktionary,supplement,97,shave_agrees
ninety,CRD,RSSB,𐑯𐑲𐑯𐑑𐑦,ˈnaɪnti,duplicate,,,,,wiktionary,supplement,97,shave_agrees
ninny,NN1,RSSB,𐑯𐑦𐑯𐑦,ˈnɪni,duplicate,,,,,wordnet,supplement,97,shave_agrees
Nintendo,NN1,GenAm,𐑯𐑦𐑯𐑑𐑧𐑯𐑛𐑴,nɪnˈtendoʊ,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑦𐑐𐑩𐑯
Nintendo,NN1,RSSB,𐑯𐑦𐑯𐑑𐑧𐑯𐑛𐑴,nɪnˈtendəʊ,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑲𐑴𐑚𐑦
Nintendo,NP0,GenAm,𐑯𐑦𐑯𐑑𐑧𐑯𐑛𐑴,nɪnˈtendoʊ,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑦𐑐𐑩𐑯
Nintendo,NP0,RSSB,𐑯𐑦𐑯𐑑𐑧𐑯𐑛𐑴,nɪnˈtendəʊ,duplicate,,,,,wiktionary,supplement,89,shave_says:𐑯𐑲𐑴𐑚𐑦
ninth,AJ0,RSSB,𐑯𐑲𐑯𐑔,naɪnθ,duplicate,,,,,wordnet,supplement,97,shave_agrees
ninth,NN1,RSSB,𐑯𐑲𐑯𐑔,naɪnθ,duplicate,,,,,wordnet,supplement,97,shave_agrees
niobe,NN1,GenAm,𐑯𐑲𐑴𐑚𐑦,ˈnaɪoʊbi,duplicate,,,,,wordnet,supplement,97,shave_agrees
Niobe,NN1,GenAm,𐑯𐑲𐑴𐑚𐑦,ˈnaɪoʊbi,duplicate,,,,,wiktionary,supplement,89,shave_says:Nisswa
Niobe,NP0,GenAm,𐑯𐑲𐑴𐑚𐑦,ˈnaɪoʊbi,duplicate,,,,,wiktionary,supplement,89,shave_says:Nisswa
nip,NN1,RSSB,𐑯𐑦𐑐,nɪp,duplicate,,,,,wordnet,supplement,97,shave_agrees
nipper,NN1,RSSB,𐑯𐑦𐑐𐑼,nɪpəR,duplicate,,,,,wordnet,supplement,97,shave_agrees
nippy,AJ0,RSSB,𐑯𐑦𐑐𐑦,ˈnɪpi,duplicate,,,,,wordnet,supplement,97,shave_agrees
nirvana,NN1,RSSB,𐑯𐑽𐑝𐑭𐑯𐑩,nɪəRvɑːnə,duplicate,,,,,wordnet,supplement,97,shave_agrees
nirvana,NN1,RSSB,𐑯𐑽𐑝𐑭𐑯𐑩,nɪəRvɑːnə,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nitrate,NN1,GenAm,𐑯𐑲𐑑𐑮𐑱𐑑,ˈnaɪˌtreɪt,duplicate,,,,,wordnet,supplement,97,shave_agrees
nitrate,NN1,GenAm,𐑯𐑲𐑑𐑮𐑱𐑑,ˈnaɪˌtreɪt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nitrate,VVI,GenAm,𐑯𐑲𐑑𐑮𐑱𐑑,ˈnaɪˌtreɪt,duplicate,,,,,wordnet,supplement,97,shave_agrees
nitrate,VVI,GenAm,𐑯𐑲𐑑𐑮𐑱𐑑,ˈnaɪˌtreɪt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nitrogen,NN1,GenAm,𐑯𐑲𐑑𐑮𐑩𐑡𐑩𐑯,ˈnaɪtrədʒən,duplicate,,,,,wordnet,supplement,97,shave_agrees
nitwit,NN1,GenAm,𐑯𐑦𐑑𐑢𐑦𐑑,ˈnɪtwɪt,duplicate,,,,,wordnet,supplement,97,shave_agrees
nitwit,NN1,GenAm,𐑯𐑦𐑑𐑢𐑦𐑑,ˈnɪtwɪt,duplicate,,,,,wiktionary,supplement,97,shave_agrees
nix,NN1,RSSB,𐑯𐑦𐑒𐑕,nɪks,duplicate,,,,,wordnet,supplement,97,shave_agrees
nix,VVI,RSSB,𐑯𐑦𐑒𐑕,nɪks,duplicate,,,,,wordnet,supplement,97,shave_agrees
no,AV0,GenAm,𐑯𐑴,noʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,AV0,RSSB,𐑯𐑴,nəʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,DT0,GenAm,𐑯𐑴,noʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,DT0,RSSB,𐑯𐑴,nəʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,NN1,GenAm,𐑯𐑴,noʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,NN1,RSSB,𐑯𐑴,nəʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,PRP,GenAm,𐑯𐑴,noʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,PRP,RSSB,𐑯𐑴,nəʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,VVI,GenAm,𐑯𐑴,noʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no,VVI,RSSB,𐑯𐑴,nəʊ,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no one,PNP,GenAm,𐑯𐑴 𐑢𐑳𐑯,ˈnoʊ ˌwʌn,duplicate,,,,,wiktionary,supplement,97,shave_agrees
no one,PNP,RSSB,𐑯𐑴 𐑢𐑳𐑯,ˈnəʊ wʌn,duplicate,,,,,wiktionary,supplement,97,shave_agrees
