word	pos	var	shaw	ipa	verdict	shaw_override	pos_override	var_override	ipa_override	source	status	confidence	notes
journeyed	VVD	RRP	𐑡𐑻𐑯𐑦𐑛	ˈdʒɜːRnid	RRP					readlex	readlex	100	
journeyed	VVN	RRP	𐑡𐑻𐑯𐑦𐑛	ˈdʒɜːRnid	RRP					readlex	readlex	100	
journeying	VVG	RRP	𐑡𐑻𐑯𐑦𐑦𐑙	ˈdʒɜːRniɪŋ	RRP					readlex	readlex	100	
journeyman	NN1	RRP	𐑡𐑻𐑯𐑦𐑥𐑩𐑯	ˈdʒɜːRnɪmən	RRP					readlex	readlex	100	
journeymen	NN2	RRP	𐑡𐑻𐑯𐑦𐑥𐑧𐑯	ˈdʒɜːRnɪmen	RRP					readlex	readlex	100	
journeys	NN2	RRP	𐑡𐑻𐑯𐑦𐑟	ˈdʒɜːRniz	RRP					readlex	readlex	100	
journeys	VVZ	RRP	𐑡𐑻𐑯𐑦𐑟	ˈdʒɜːRniz	RRP					readlex	readlex	100	
joust	NN1	RRP	𐑡𐑬𐑕𐑑	dʒaʊst	RRP					readlex	readlex	100	
joust	VVB	RRP	𐑡𐑬𐑕𐑑	dʒaʊst	RRP					readlex	readlex	100	
joust	VVI	RRP	𐑡𐑬𐑕𐑑	dʒaʊst	RRP					readlex	readlex	100	
jousted	VVD	RRP	𐑡𐑬𐑕𐑑𐑩𐑛	ˈdʒaʊstƏd	RRP					readlex	readlex	100	
jousted	VVN	RRP	𐑡𐑬𐑕𐑑𐑩𐑛	ˈdʒaʊstƏd	RRP					readlex	readlex	100	
jousting	AJ0	RRP	𐑡𐑬𐑕𐑑𐑦𐑙	ˈdʒaʊstɪŋ	RRP					readlex	readlex	100	
jousting	VVG	RRP	𐑡𐑬𐑕𐑑𐑦𐑙	ˈdʒaʊstɪŋ	RRP					readlex	readlex	100	
jousts	NN2	RRP	𐑡𐑬𐑕𐑑𐑕	dʒaʊsts	RRP					readlex	readlex	100	
jousts	VVZ	RRP	𐑡𐑬𐑕𐑑𐑕	dʒaʊsts	RRP					readlex	readlex	100	
jove	NP0	RRP	𐑡𐑴𐑝	dʒəʊv	RRP					readlex	readlex	100	
jovial	AJ0	RRP	𐑡𐑴𐑝𐑾𐑤	ˈdʒəʊvɪəl	RRP					readlex	readlex	100	
jovialities	NN2	RRP	𐑡𐑴𐑝𐑦𐑨𐑤𐑦𐑑𐑦𐑟	ˌdʒəʊvɪˈælɪtiz	RRP					readlex	readlex	100	
joviality	NN1	RRP	𐑡𐑴𐑝𐑦𐑨𐑤𐑦𐑑𐑦	ˌdʒəʊvɪˈælɪti	RRP					readlex	readlex	100	
jovially	AV0	RRP	𐑡𐑴𐑝𐑾𐑤𐑦	ˈdʒəʊvɪəli	RRP					readlex	readlex	100	
jowl	NN1	RRP	𐑡𐑬𐑤	dʒaʊl	RRP					readlex	readlex	100	
jowlier	AJC	RRP	𐑡𐑬𐑤𐑦𐑼	ˈdʒaʊlɪəR	RRP					readlex	readlex	100	
jowliest	AJS	RRP	𐑡𐑬𐑤𐑦𐑩𐑕𐑑	ˈdʒaʊliəst	RRP					readlex	readlex	100	
jowls	NN2	RRP	𐑡𐑬𐑤𐑟	dʒaʊlz	RRP					readlex	readlex	100	
jowly	AJ0	RRP	𐑡𐑬𐑤𐑦	ˈdʒaʊli	RRP					readlex	readlex	100	
joy	NN1	RRP	𐑡𐑶	dʒɔɪ	RRP					readlex	readlex	100	
joy	NP0	RRP	𐑡𐑶	dʒɔɪ	RRP					readlex	readlex	100	
joy	VVB	RRP	𐑡𐑶	dʒɔɪ	RRP					readlex	readlex	100	
joy	VVI	RRP	𐑡𐑶	dʒɔɪ	RRP					readlex	readlex	100	
joy-bells	NN2	RRP	𐑡𐑶-𐑚𐑧𐑤𐑟	ˈdʒɔɪ-belz	RRP					readlex	readlex	100	
joy-ride	NN1	RRP	𐑡𐑶-𐑮𐑲𐑛	ˈdʒɔɪ-raɪd	RRP					readlex	readlex	100	
joy-rides	NN2	RRP	𐑡𐑶-𐑮𐑲𐑛𐑟	ˈdʒɔɪ-raɪdz	RRP					readlex	readlex	100	
joy-stick	AJ0	RRP	𐑡𐑶-𐑕𐑑𐑦𐑒	ˈdʒɔɪ-stɪk	RRP					readlex	readlex	100	
joy-stick	NN1	RRP	𐑡𐑶-𐑕𐑑𐑦𐑒	ˈdʒɔɪ-stɪk	RRP					readlex	readlex	100	
joy-sticks	NN2	RRP	𐑡𐑶-𐑕𐑑𐑦𐑒𐑕	ˈdʒɔɪ-stɪks	RRP					readlex	readlex	100	
joyce	NP0	RRP	𐑡𐑶𐑕	dʒɔɪs	RRP					readlex	readlex	100	
joyed	AJ0	RRP	𐑡𐑶𐑛	dʒɔɪd	RRP					readlex	readlex	100	
joyed	VVD	RRP	𐑡𐑶𐑛	dʒɔɪd	RRP					readlex	readlex	100	
joyed	VVN	RRP	𐑡𐑶𐑛	dʒɔɪd	RRP					readlex	readlex	100	
joyful	AJ0	RRP	𐑡𐑶𐑓𐑩𐑤	ˈdʒɔɪfəl	RRP					readlex	readlex	100	
joyfully	AV0	RRP	𐑡𐑶𐑓𐑩𐑤𐑦	ˈdʒɔɪfəli	RRP					readlex	readlex	100	
joyfulness	NN1	RRP	𐑡𐑶𐑓𐑩𐑤𐑯𐑩𐑕	ˈdʒɔɪfəlnəs	RRP					readlex	readlex	100	
joying	VVG	RRP	𐑡𐑶𐑦𐑙	ˈdʒɔɪɪŋ	RRP					readlex	readlex	100	
joyless	AJ0	RRP	𐑡𐑶𐑤𐑩𐑕	ˈdʒɔɪləs	RRP					readlex	readlex	100	
joylessly	AV0	RRP	𐑡𐑶𐑤𐑩𐑕𐑤𐑦	ˈdʒɔɪləsli	RRP					readlex	readlex	100	
joylessness	NN1	RRP	𐑡𐑶𐑤𐑩𐑕𐑯𐑩𐑕	ˈdʒɔɪləsnəs	RRP					readlex	readlex	100	
joyous	AJ0	RRP	𐑡𐑶𐑩𐑕	ˈdʒɔɪəs	RRP					readlex	readlex	100	
joyously	AV0	RRP	𐑡𐑶𐑩𐑕𐑤𐑦	ˈdʒɔɪəsli	RRP					readlex	readlex	100	
joyousness	NN1	RRP	𐑡𐑶𐑩𐑕𐑯𐑩𐑕	ˈdʒɔɪəsnəs	RRP					readlex	readlex	100	
joys	NN2	RRP	𐑡𐑶𐑟	dʒɔɪz	RRP					readlex	readlex	100	
joys	VVZ	RRP	𐑡𐑶𐑟	dʒɔɪz	RRP					readlex	readlex	100	
jp	NN1	RRP	𐑡𐑱𐑐𐑰	ˌdʒeɪˈpiː	RRP					readlex	readlex	100	
jp	NP0	RRP	𐑡𐑱𐑐𐑰	ˌdʒeɪˈpiː	RRP					readlex	readlex	100	
ju-jitsu	AJ0	RRP	𐑡𐑵-𐑡𐑦𐑑𐑕𐑵	ˌdʒuː-ˈdʒɪtsuː	RRP					readlex	readlex	100	
ju-jitsu	NN1	RRP	𐑡𐑵-𐑡𐑦𐑑𐑕𐑵	ˌdʒuː-ˈdʒɪtsuː	RRP					readlex	readlex	100	
jubilant	AJ0	RRP	𐑡𐑵𐑚𐑦𐑤𐑩𐑯𐑑	ˈdʒuːbɪlənt	RRP					readlex	readlex	100	
jubilantly	AV0	RRP	𐑡𐑵𐑚𐑦𐑤𐑩𐑯𐑑𐑤𐑦	ˈdʒuːbɪləntli	RRP					readlex	readlex	100	
jubilation	NN1	RRP	𐑡𐑵𐑚𐑦𐑤𐑱𐑖𐑩𐑯	ˌdʒuːbɪˈleɪʃən	RRP					readlex	readlex	100	
jubilations	NN2	RRP	𐑡𐑵𐑚𐑦𐑤𐑱𐑖𐑩𐑯𐑟	ˌdʒuːbɪˈleɪʃənz	RRP					readlex	readlex	100	
jubilee	NN1	RRP	𐑡𐑵𐑚𐑦𐑤𐑰	ˈdʒuːbɪliː	RRP					readlex	readlex	100	
jubilees	NN2	RRP	𐑡𐑵𐑚𐑦𐑤𐑰𐑟	ˈdʒuːbɪliːz	RRP					readlex	readlex	100	
judaic	AJ0	RRP	𐑡𐑵𐑛𐑱𐑦𐑒	dʒuːˈdeɪɪk	RRP					readlex	readlex	100	
judaism	NN1	RRP	𐑡𐑵𐑛𐑱𐑦𐑟𐑩𐑥	ˈdʒuːdeɪɪzəm	RRP					readlex	readlex	100	
judas	NN1	RRP	𐑡𐑵𐑛𐑩𐑕	ˈdʒuːdəs	RRP					readlex	readlex	100	
judas	NP0	RRP	𐑡𐑵𐑛𐑩𐑕	ˈdʒuːdəs	RRP					readlex	readlex	100	
judases	NN2	RRP	𐑡𐑵𐑛𐑩𐑕𐑩𐑟	ˈdʒuːdəsƏz	RRP					readlex	readlex	100	
judder	VVB	RRP	𐑡𐑳𐑛𐑼	ˈdʒʌdəR	RRP					readlex	readlex	100	
judder	VVI	RRP	𐑡𐑳𐑛𐑼	ˈdʒʌdəR	RRP					readlex	readlex	100	
juddered	VVD	RRP	𐑡𐑳𐑛𐑼𐑛	ˈdʒʌdəRd	RRP					readlex	readlex	100	
juddered	VVN	RRP	𐑡𐑳𐑛𐑼𐑛	ˈdʒʌdəRd	RRP					readlex	readlex	100	
juddering	AJ0	RRP	𐑡𐑳𐑛𐑼𐑦𐑙	ˈdʒʌdərɪŋ	RRP					readlex	readlex	100	
juddering	VVG	RRP	𐑡𐑳𐑛𐑼𐑦𐑙	ˈdʒʌdərɪŋ	RRP					readlex	readlex	100	
judders	VVZ	RRP	𐑡𐑳𐑛𐑼𐑟	ˈdʒʌdəRz	RRP					readlex	readlex	100	
judge	NN1	RRP	𐑡𐑳𐑡	dʒʌdʒ	RRP					readlex	readlex	100	
judge	VVB	RRP	𐑡𐑳𐑡	dʒʌdʒ	RRP					readlex	readlex	100	
judge	VVI	RRP	𐑡𐑳𐑡	dʒʌdʒ	RRP					readlex	readlex	100	
judged	VVD	RRP	𐑡𐑳𐑡𐑛	dʒʌdʒd	RRP					readlex	readlex	100	
judged	VVN	RRP	𐑡𐑳𐑡𐑛	dʒʌdʒd	RRP					readlex	readlex	100	
judgement	NN1	RRP	𐑡𐑳𐑡𐑥𐑩𐑯𐑑	ˈdʒʌdʒmənt	RRP					readlex	readlex	100	
judgements	NN2	RRP	𐑡𐑳𐑡𐑥𐑩𐑯𐑑𐑕	ˈdʒʌdʒmənts	RRP					readlex	readlex	100	
judges	NN2	RRP	𐑡𐑳𐑡𐑩𐑟	ˈdʒʌdʒƏz	RRP					readlex	readlex	100	
judges	VVZ	RRP	𐑡𐑳𐑡𐑩𐑟	ˈdʒʌdʒƏz	RRP					readlex	readlex	100	
judging	AJ0	RRP	𐑡𐑳𐑡𐑦𐑙	ˈdʒʌdʒɪŋ	RRP					readlex	readlex	100	
judging	VVG	RRP	𐑡𐑳𐑡𐑦𐑙	ˈdʒʌdʒɪŋ	RRP					readlex	readlex	100	
judgment	NN1	RRP	𐑡𐑳𐑡𐑥𐑩𐑯𐑑	ˈdʒʌdʒmənt	RRP					readlex	readlex	100	
judgments	NN2	RRP	𐑡𐑳𐑡𐑥𐑩𐑯𐑑𐑕	ˈdʒʌdʒmənts	RRP					readlex	readlex	100	
judicature	NN1	RRP	𐑡𐑵𐑛𐑦𐑒𐑩𐑗𐑼	ˈdʒuːdɪkətʃəR	RRP					readlex	readlex	100	
judicatures	NN2	RRP	𐑡𐑵𐑛𐑦𐑒𐑩𐑗𐑼𐑟	ˈdʒuːdɪkətʃəRz	RRP					readlex	readlex	100	
judicial	AJ0	RRP	𐑡𐑵𐑛𐑦𐑖𐑩𐑤	dʒuːˈdɪʃəl	RRP					readlex	readlex	100	
judiciaries	NN2	RRP	𐑡𐑵𐑛𐑦𐑖𐑼𐑦𐑟	dʒuːˈdɪʃəriz	RRP					readlex	readlex	100	
judiciary	NN1	RRP	𐑡𐑵𐑛𐑦𐑖𐑼𐑦	dʒuːˈdɪʃəri	RRP					readlex	readlex	100	
judicious	AJ0	RRP	𐑡𐑵𐑛𐑦𐑖𐑩𐑕	dʒuːˈdɪʃəs	RRP					readlex	readlex	100	
judiciously	AV0	RRP	𐑡𐑵𐑛𐑦𐑖𐑩𐑕𐑤𐑦	dʒuːˈdɪʃəsli	RRP					readlex	readlex	100	
judiciousness	NN1	RRP	𐑡𐑵𐑛𐑦𐑖𐑩𐑕𐑯𐑩𐑕	dʒuːˈdɪʃəsnəs	RRP					readlex	readlex	100	
judith	NP0	RRP	𐑡𐑵𐑛𐑦𐑔	ˈdʒuːdɪθ	RRP					readlex	readlex	100	
judo	NN1	RRP	𐑡𐑵𐑛𐑴	ˈdʒuːdəʊ	RRP					readlex	readlex	100	
judy	NP0	RRP	𐑡𐑵𐑛𐑦	ˈdʒuːdi	RRP					readlex	readlex	100	
judys	NP0	RRP	𐑡𐑵𐑛𐑦𐑟	ˈdʒuːdiz	RRP					readlex	readlex	100	
jug	NN1	RRP	𐑡𐑳𐑜	dʒʌɡ	RRP					readlex	readlex	100	
jug	VVB	RRP	𐑡𐑳𐑜	dʒʌɡ	RRP					readlex	readlex	100	
jug	VVI	RRP	𐑡𐑳𐑜	dʒʌɡ	RRP					readlex	readlex	100	
jugful	NN1	RRP	𐑡𐑳𐑜𐑓𐑫𐑤	ˈdʒʌɡfʊl	RRP					readlex	readlex	100	
jugfuls	NN2	RRP	𐑡𐑳𐑜𐑓𐑫𐑤𐑟	ˈdʒʌɡfʊlz	RRP					readlex	readlex	100	
jugged	VVD	RRP	𐑡𐑳𐑜𐑛	dʒʌɡd	RRP					readlex	readlex	100	
jugged	VVN	RRP	𐑡𐑳𐑜𐑛	dʒʌɡd	RRP					readlex	readlex	100	
juggernaut	NN1	RRP	𐑡𐑳𐑜𐑼𐑯𐑷𐑑	ˈdʒʌɡəRnɔːt	RRP					readlex	readlex	100	
juggernauts	NN2	RRP	𐑡𐑳𐑜𐑼𐑯𐑷𐑑𐑕	ˈdʒʌɡəRnɔːts	RRP					readlex	readlex	100	
jugging	VVG	RRP	𐑡𐑳𐑜𐑦𐑙	ˈdʒʌɡɪŋ	RRP					readlex	readlex	100	
juggle	VVB	RRP	𐑡𐑳𐑜𐑩𐑤	ˈdʒʌɡəl	RRP					readlex	readlex	100	
juggle	VVI	RRP	𐑡𐑳𐑜𐑩𐑤	ˈdʒʌɡəl	RRP					readlex	readlex	100	
juggled	AJ0	RRP	𐑡𐑳𐑜𐑩𐑤𐑛	ˈdʒʌɡəld	RRP					readlex	readlex	100	
juggled	VVD	RRP	𐑡𐑳𐑜𐑩𐑤𐑛	ˈdʒʌɡəld	RRP					readlex	readlex	100	
juggled	VVN	RRP	𐑡𐑳𐑜𐑩𐑤𐑛	ˈdʒʌɡəld	RRP					readlex	readlex	100	
juggler	NN1	RRP	𐑡𐑳𐑜𐑤𐑼	ˈdʒʌɡləR	RRP					readlex	readlex	100	
jugglers	NN2	RRP	𐑡𐑳𐑜𐑤𐑼𐑟	ˈdʒʌɡləRz	RRP					readlex	readlex	100	
juggles	VVZ	RRP	𐑡𐑳𐑜𐑩𐑤𐑟	ˈdʒʌɡəlz	RRP					readlex	readlex	100	
juggling	AJ0	RRP	𐑡𐑳𐑜𐑤𐑦𐑙	ˈdʒʌɡlɪŋ	RRP					readlex	readlex	100	
juggling	VVG	RRP	𐑡𐑳𐑜𐑤𐑦𐑙	ˈdʒʌɡlɪŋ	RRP					readlex	readlex	100	
jugs	NN2	RRP	𐑡𐑳𐑜𐑟	dʒʌɡz	RRP					readlex	readlex	100	
jugs	VVZ	RRP	𐑡𐑳𐑜𐑟	dʒʌɡz	RRP					readlex	readlex	100	
jugular	AJ0	RRP	𐑡𐑳𐑜𐑘𐑩𐑤𐑼	ˈdʒʌɡjələR	RRP					readlex	readlex	100	
juice	NN1	RRP	𐑡𐑵𐑕	dʒuːs	RRP					readlex	readlex	100	
juices	NN2	RRP	𐑡𐑵𐑕𐑩𐑟	ˈdʒuːsƏz	RRP					readlex	readlex	100	
juicier	AJC	RRP	𐑡𐑵𐑕𐑦𐑼	ˈdʒuːsɪəR	RRP					readlex	readlex	100	
juiciest	AJS	RRP	𐑡𐑵𐑕𐑦𐑩𐑕𐑑	ˈdʒuːsiəst	RRP					readlex	readlex	100	
juiciness	NN1	RRP	𐑡𐑵𐑕𐑦𐑯𐑩𐑕	ˈdʒuːsɪnəs	RRP					readlex	readlex	100	
juicy	AJ0	RRP	𐑡𐑵𐑕𐑦	ˈdʒuːsi	RRP					readlex	readlex	100	
juju	NN1	RRP	𐑡𐑵𐑡𐑵	ˈdʒuːdʒuː	RRP					readlex	readlex	100	
jujube	NN1	RRP	𐑡𐑵𐑡𐑵𐑚	ˈdʒuːdʒuːb	RRP					readlex	readlex	100	
jujubes	NN2	RRP	𐑡𐑵𐑡𐑵𐑚𐑟	ˈdʒuːdʒuːbz	RRP					readlex	readlex	100	
jujus	NN2	RRP	𐑡𐑵𐑡𐑵𐑟	ˈdʒuːdʒuːz	RRP					readlex	readlex	100	
jukebox	NN1	RRP	𐑡𐑵𐑒𐑚𐑪𐑒𐑕	ˈdʒuːkbɒks	RRP					readlex	readlex	100	
jukeboxes	NN2	RRP	𐑡𐑵𐑒𐑚𐑪𐑒𐑕𐑩𐑟	ˈdʒuːkbɒksƏz	RRP					readlex	readlex	100	
jukka	NP0	RRP	𐑘𐑫𐑒𐑒𐑭	ˈjʊk+kə	RRP					readlex	readlex	100	
jul	NP0	RRP	𐑡𐑩𐑤	dʒəˈlaɪ	RRP					readlex	readlex	100	
julep	NN1	RRP	𐑡𐑵𐑤𐑦𐑐	ˈdʒuːlɪp	RRP					readlex	readlex	100	
juleps	NN2	RRP	𐑡𐑵𐑤𐑦𐑐𐑕	ˈdʒuːlɪps	RRP					readlex	readlex	100	
julia	NP0	RRP	𐑡𐑵𐑤𐑾	ˈdʒuːlɪə	RRP					readlex	readlex	100	
julian	AJ0	RRP	𐑡𐑵𐑤𐑾𐑯	ˈdʒuːlɪən	RRP					readlex	readlex	100	
julian	NP0	RRP	𐑡𐑵𐑤𐑾𐑯	ˈdʒuːlɪən	RRP					readlex	readlex	100	
juliana	NP0	RRP	𐑡𐑵𐑤𐑦𐑭𐑯𐑩	ˌdʒuːliˈⱭː.nə	RRP					readlex	readlex	100	
juliana	NP0	TrapBath	𐑡𐑵𐑤𐑦𐑨𐑯𐑩	ˌdʒuːliˈÆnə	TrapBath					readlex	readlex	100	
julie	NP0	RRP	𐑡𐑵𐑤𐑦	ˈdʒuːli	RRP					readlex	readlex	100	
juliet	NP0	RRP	𐑡𐑵𐑤𐑦𐑧𐑑	ˈdʒuːlɪet	RRP					readlex	readlex	100	
july	NN1	RRP	𐑡𐑩𐑤𐑲	dʒəˈlaɪ	RRP					readlex	readlex	100	
july	NP0	RRP	𐑡𐑩𐑤𐑲	dʒəˈlaɪ	RRP					readlex	readlex	100	
jumble	NN1	RRP	𐑡𐑳𐑥𐑚𐑩𐑤	ˈdʒʌmbəl	RRP					readlex	readlex	100	
jumble	VVB	RRP	𐑡𐑳𐑥𐑚𐑩𐑤	ˈdʒʌmbəl	RRP					readlex	readlex	100	
jumble	VVI	RRP	𐑡𐑳𐑥𐑚𐑩𐑤	ˈdʒʌmbəl	RRP					readlex	readlex	100	
jumble-sale	AJ0	RRP	𐑡𐑳𐑥𐑚𐑩𐑤-𐑕𐑱𐑤	ˈdʒʌmbəl-seɪl	RRP					readlex	readlex	100	
jumble-sale	NN1	RRP	𐑡𐑳𐑥𐑚𐑩𐑤-𐑕𐑱𐑤	ˈdʒʌmbəl-seɪl	RRP					readlex	readlex	100	
jumble-sales	NN2	RRP	𐑡𐑳𐑥𐑚𐑩𐑤-𐑕𐑱𐑤𐑟	ˈdʒʌmbəl-seɪlz	RRP					readlex	readlex	100	
jumbled	AJ0	RRP	𐑡𐑳𐑥𐑚𐑩𐑤𐑛	ˈdʒʌmbəld	RRP					readlex	readlex	100	
jumbled	VVD	RRP	𐑡𐑳𐑥𐑚𐑩𐑤𐑛	ˈdʒʌmbəld	RRP					readlex	readlex	100	
jumbled	VVN	RRP	𐑡𐑳𐑥𐑚𐑩𐑤𐑛	ˈdʒʌmbəld	RRP					readlex	readlex	100	
jumbles	NN2	RRP	𐑡𐑳𐑥𐑚𐑩𐑤𐑟	ˈdʒʌmbəlz	RRP					readlex	readlex	100	
jumbles	VVZ	RRP	𐑡𐑳𐑥𐑚𐑩𐑤𐑟	ˈdʒʌmbəlz	RRP					readlex	readlex	100	
jumbling	VVG	RRP	𐑡𐑳𐑥𐑚𐑤𐑦𐑙	ˈdʒʌmblɪŋ	RRP					readlex	readlex	100	
jumbo	AJ0	RRP	𐑡𐑳𐑥𐑚𐑴	ˈdʒʌmbəʊ	RRP					readlex	readlex	100	
jumbo	NN1	RRP	𐑡𐑳𐑥𐑚𐑴	ˈdʒʌmbəʊ	RRP					readlex	readlex	100	
jump	NN1	RRP	𐑡𐑳𐑥𐑐	dʒʌmp	RRP					readlex	readlex	100	
jump	VVB	RRP	𐑡𐑳𐑥𐑐	dʒʌmp	RRP					readlex	readlex	100	
jump	VVI	RRP	𐑡𐑳𐑥𐑐	dʒʌmp	RRP					readlex	readlex	100	
jumped	VVD	RRP	𐑡𐑳𐑥𐑐𐑑	dʒʌmpt	RRP					readlex	readlex	100	
jumped	VVN	RRP	𐑡𐑳𐑥𐑐𐑑	dʒʌmpt	RRP					readlex	readlex	100	
jumped-up	AJ0	RRP	𐑡𐑳𐑥𐑐𐑑-𐑳𐑐	ˈdʒʌmpt-ʌp	RRP					readlex	readlex	100	
jumper	NN1	RRP	𐑡𐑳𐑥𐑐𐑼	ˈdʒʌmpəR	RRP					readlex	readlex	100	
jumpers	NN2	RRP	𐑡𐑳𐑥𐑐𐑼𐑟	ˈdʒʌmpəRz	RRP					readlex	readlex	100	
jumpier	AJC	RRP	𐑡𐑳𐑥𐑐𐑦𐑼	ˈdʒʌmpɪəR	RRP					readlex	readlex	100	
jumpiest	AJS	RRP	𐑡𐑳𐑥𐑐𐑦𐑩𐑕𐑑	ˈdʒʌmpiəst	RRP					readlex	readlex	100	
jumpiness	NN1	RRP	𐑡𐑳𐑥𐑐𐑦𐑯𐑩𐑕	ˈdʒʌmpɪnəs	RRP					readlex	readlex	100	
jumping	AJ0	RRP	𐑡𐑳𐑥𐑐𐑦𐑙	ˈdʒʌmpɪŋ	RRP					readlex	readlex	100	
jumping	NN1	RRP	𐑡𐑳𐑥𐑐𐑦𐑙	ˈdʒʌmpɪŋ	RRP					readlex	readlex	100	
jumping	VVG	RRP	𐑡𐑳𐑥𐑐𐑦𐑙	ˈdʒʌmpɪŋ	RRP					readlex	readlex	100	
jumps	NN2	RRP	𐑡𐑳𐑥𐑐𐑕	dʒʌmps	RRP					readlex	readlex	100	
jumps	VVZ	RRP	𐑡𐑳𐑥𐑐𐑕	dʒʌmps	RRP					readlex	readlex	100	
jumpsuit	NN1	RRP	𐑡𐑳𐑥𐑐𐑕𐑵𐑑	ˈdʒʌmpsuːt	RRP					readlex	readlex	100	
jumpsuits	NN2	RRP	𐑡𐑳𐑥𐑐𐑕𐑵𐑑𐑕	ˈdʒʌmpsuːts	RRP					readlex	readlex	100	
jumpy	AJ0	RRP	𐑡𐑳𐑥𐑐𐑦	ˈdʒʌmpi	RRP					readlex	readlex	100	
jun	NP0	RRP	𐑡𐑵𐑯	dʒuːn	RRP					readlex	readlex	100	
junction	NN1	RRP	𐑡𐑳𐑙𐑒𐑖𐑩𐑯	ˈdʒʌŋkʃən	RRP					readlex	readlex	100	
junctions	NN2	RRP	𐑡𐑳𐑙𐑒𐑖𐑩𐑯𐑟	ˈdʒʌŋkʃənz	RRP					readlex	readlex	100	
juncture	NN1	RRP	𐑡𐑳𐑙𐑒𐑗𐑼	ˈdʒʌŋktʃəR	RRP					readlex	readlex	100	
junctures	NN2	RRP	𐑡𐑳𐑙𐑒𐑗𐑼𐑟	ˈdʒʌŋktʃəRz	RRP					readlex	readlex	100	
june	NN1	RRP	𐑡𐑵𐑯	dʒuːn	RRP					readlex	readlex	100	
june	NP0	RRP	𐑡𐑵𐑯	dʒuːn	RRP					readlex	readlex	100	
junes	NN2	RRP	𐑡𐑵𐑯𐑟	dʒuːnz	RRP					readlex	readlex	100	
jungle	NN1	RRP	𐑡𐑳𐑙𐑜𐑩𐑤	ˈdʒʌŋɡəl	RRP					readlex	readlex	100	
jungles	NN2	RRP	𐑡𐑳𐑙𐑜𐑩𐑤𐑟	ˈdʒʌŋɡəlz	RRP					readlex	readlex	100	
junglier	AJC	RRP	𐑡𐑳𐑙𐑜𐑤𐑦𐑼	ˈdʒʌŋɡlɪəR	RRP					readlex	readlex	100	
jungliest	AJS	RRP	𐑡𐑳𐑙𐑜𐑤𐑦𐑩𐑕𐑑	ˈdʒʌŋɡliəst	RRP					readlex	readlex	100	
jungly	AJ0	RRP	𐑡𐑳𐑙𐑜𐑤𐑦	ˈdʒʌŋɡli	RRP					readlex	readlex	100	
junior	AJ0	RRP	𐑡𐑵𐑯𐑽	ˈdʒuːnɪəR	RRP					readlex	readlex	100	
junior	NN1	RRP	𐑡𐑵𐑯𐑽	ˈdʒuːnɪəR	RRP					readlex	readlex	100	
juniors	NN2	RRP	𐑡𐑵𐑯𐑽𐑟	ˈdʒuːnɪəRz	RRP					readlex	readlex	100	
juniper	NN1	RRP	𐑡𐑵𐑯𐑦𐑐𐑼	ˈdʒuːnɪpəR	RRP					readlex	readlex	100	
junipers	NN2	RRP	𐑡𐑵𐑯𐑦𐑐𐑼𐑟	ˈdʒuːnɪpəRz	RRP					readlex	readlex	100	
junk	NN1	RRP	𐑡𐑳𐑙𐑒	dʒʌŋk	RRP					readlex	readlex	100	
junk-shop	AJ0	RRP	𐑡𐑳𐑙𐑒-𐑖𐑪𐑐	ˈdʒʌŋk-ʃɒp	RRP					readlex	readlex	100	
junk-shop	NN1	RRP	𐑡𐑳𐑙𐑒-𐑖𐑪𐑐	ˈdʒʌŋk-ʃɒp	RRP					readlex	readlex	100	
junk-shops	NN2	RRP	𐑡𐑳𐑙𐑒-𐑖𐑪𐑐𐑕	ˈdʒʌŋk-ʃɒps	RRP					readlex	readlex	100	
junket	NN1	RRP	𐑡𐑳𐑙𐑒𐑩𐑑	ˈdʒʌŋkIt	RRP					readlex	readlex	100	
junket	VVB	RRP	𐑡𐑳𐑙𐑒𐑩𐑑	ˈdʒʌŋkIt	RRP					readlex	readlex	100	
junket	VVI	RRP	𐑡𐑳𐑙𐑒𐑩𐑑	ˈdʒʌŋkIt	RRP					readlex	readlex	100	
junketed	VVD	RRP	𐑡𐑳𐑙𐑒𐑩𐑑𐑩𐑛	ˈdʒʌŋkItƏd	RRP					readlex	readlex	100	
junketed	VVN	RRP	𐑡𐑳𐑙𐑒𐑩𐑑𐑩𐑛	ˈdʒʌŋkItƏd	RRP					readlex	readlex	100	
junketing	NN1	RRP	𐑡𐑳𐑙𐑒𐑩𐑑𐑦𐑙	ˈdʒʌŋkItɪŋ	RRP					readlex	readlex	100	
junketing	VVG	RRP	𐑡𐑳𐑙𐑒𐑩𐑑𐑦𐑙	ˈdʒʌŋkItɪŋ	RRP					readlex	readlex	100	
junketings	NN2	RRP	𐑡𐑳𐑙𐑒𐑦𐑑𐑦𐑙𐑟	ˈdʒʌŋkɪtɪŋz	RRP					readlex	readlex	100	
junkets	NN2	RRP	𐑡𐑳𐑙𐑒𐑩𐑑𐑕	ˈdʒʌŋkIts	RRP					readlex	readlex	100	
junkets	VVZ	RRP	𐑡𐑳𐑙𐑒𐑩𐑑𐑕	ˈdʒʌŋkIts	RRP					readlex	readlex	100	
junkie	NN1	RRP	𐑡𐑳𐑙𐑒𐑦	ˈdʒʌŋki	RRP					readlex	readlex	100	
junkies	NN2	RRP	𐑡𐑳𐑙𐑒𐑦𐑟	ˈdʒʌŋkiz	RRP					readlex	readlex	100	
