word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
hunger stone,NN1,RSSB,𐑣𐑳𐑙𐑜𐑼 𐑕𐑑𐑴𐑯,hʌŋɡəR ˌstəʊn,drop,,,,,wiktionary,new,97,shave_agrees
hydrogen sulfide,NN1,GenAm,𐑣𐑲𐑛𐑮𐑩𐑡𐑩𐑯 𐑕𐑳𐑤𐑓𐑲𐑛,ˈhaɪdrədʒən ˈsʌlfaɪd,drop,,,,,wiktionary,new,97,shave_agrees
hydrogen sulfide,NN1,RSSB,𐑣𐑲𐑛𐑮𐑩𐑡𐑩𐑯 𐑕𐑳𐑤𐑓𐑲𐑛,haɪdrədʒən ˈsʌlfaɪd,drop,,,,,wiktionary,new,97,shave_agrees
if anything,AV0,GenAm,𐑦𐑓 𐑧𐑯𐑦𐑔𐑦𐑙,ɪf ˈeniθɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
if anything,AV0,RSSB,𐑦𐑓 𐑧𐑯𐑦𐑔𐑦𐑙,ɪf ˈenɪθɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
imaginary lat syndrome,NN1,RSSB,𐑦𐑥𐑨𐑡𐑦𐑯𐑼𐑦 𐑤𐑨𐑑 𐑕𐑦𐑯𐑛𐑮𐑴𐑥,ɪmædʒɪnəri ˈlæt ˌsɪndrəʊm,drop,,,,,wiktionary,new,97,shave_agrees
imminent abortion,NN1,GenAm,𐑦𐑥𐑦𐑯𐑩𐑯𐑑 𐑩𐑚𐑹𐑖𐑩𐑯,ˈɪmɪnənt əˈbɔːRʃən,drop,,,,,wiktionary,new,97,shave_agrees
impostor syndrome,NN1,GenAm,𐑦𐑥𐑐𐑪𐑕𐑑𐑼 𐑕𐑦𐑯𐑛𐑮𐑴𐑥,ɪmˈpɒstəR ˈsɪndroʊm,drop,,,,,wiktionary,new,97,shave_agrees
impostor syndrome,NN1,RSSB,𐑦𐑥𐑐𐑪𐑕𐑑𐑼 𐑕𐑦𐑯𐑛𐑮𐑴𐑥,ɪmpɒstəR ˈsɪndrəʊm,drop,,,,,wiktionary,new,97,shave_agrees
in broad daylight,UNC,RSSB,𐑦𐑯 𐑚𐑮𐑷𐑛 𐑛𐑱𐑤𐑲𐑑,ɪn brɔːd ˈdeɪlaɪt,drop,,,,,wiktionary,new,97,shave_agrees
in due time,UNC,RSSB,𐑦𐑯 𐑛𐑿 𐑑𐑲𐑥,ɪn djuː taɪm,drop,,,,,wiktionary,new,97,shave_agrees
in excelsis,AJ0,RSSB,𐑦𐑯 𐑦𐑒𐑕𐑧𐑤𐑕𐑦𐑕,ˌɪn ɪkˈselsɪs,drop,,,,,wiktionary,new,97,shave_agrees
in fine fettle,UNC,GenAm,𐑦𐑯 𐑓𐑲𐑯 𐑓𐑧𐑑𐑩𐑤,ɪn ˌfaɪn ˈfetəl,drop,,,,,wiktionary,new,97,shave_agrees
in fine fettle,UNC,RSSB,𐑦𐑯 𐑓𐑲𐑯 𐑓𐑧𐑑𐑩𐑤,ɪn ˌfaɪn ˈfetəl,drop,,,,,wiktionary,new,97,shave_agrees
in funds,AJ0,GenAm,𐑦𐑯 𐑓𐑳𐑯𐑛𐑟,ɪn ˈfʌndz,drop,,,,,wiktionary,new,97,shave_agrees
in funds,AJ0,RSSB,𐑦𐑯 𐑓𐑳𐑯𐑛𐑟,ɪn ˈfʌndz,drop,,,,,wiktionary,new,97,shave_agrees
in good sorts,AJ0,GenAm,𐑦𐑯 𐑜𐑫𐑛 𐑕𐑹𐑑𐑕,ɪn ˌɡʊd ˈsɔːRts,drop,,,,,wiktionary,new,97,shave_agrees
in good sorts,AJ0,RSSB,𐑦𐑯 𐑜𐑫𐑛 𐑕𐑹𐑑𐑕,ɪn ˌɡʊd sɔːRts,drop,,,,,wiktionary,new,97,shave_agrees
in silico,UNC,RSSB,𐑦𐑯 𐑕𐑦𐑤𐑦𐑒𐑴,ɪn ˈsɪlɪkəʊ,drop,,,,,wiktionary,new,97,shave_agrees
in vino veritas,UNC,RSSB,𐑦𐑯 𐑝𐑰𐑯𐑴 𐑝𐑧𐑮𐑦𐑑𐑭𐑕,ˌɪn ˈviːnəʊ verɪtɑːs,drop,,,,,wiktionary,new,97,shave_agrees
inevitable abortion,NN1,GenAm,𐑦𐑯𐑧𐑝𐑦𐑑𐑩𐑚𐑩𐑤 𐑩𐑚𐑹𐑖𐑩𐑯,ɪnˈevɪtəbəl əˈbɔːRʃən,drop,,,,,wiktionary,new,97,shave_agrees
infected abortion,NN1,GenAm,𐑦𐑯𐑓𐑧𐑒𐑑𐑩𐑛 𐑩𐑚𐑹𐑖𐑩𐑯,ɪnˈfektəd əˈbɔːRʃən,drop,,,,,wiktionary,new,97,shave_agrees
input method editor,NN1,GenAm,𐑦𐑯𐑐𐑫𐑑 𐑥𐑧𐑔𐑩𐑛 𐑧𐑛𐑦𐑑𐑼,ˈɪnˌpʊt ˈmeθəd ˈedɪtər,drop,,,,,wiktionary,new,97,shave_agrees
input method editor,NN1,RSSB,𐑦𐑯𐑐𐑫𐑑 𐑥𐑧𐑔𐑩𐑛 𐑧𐑛𐑦𐑑𐑼,ˈɪnˌpʊt ˈmeθəd edɪtəR,drop,,,,,wiktionary,new,97,shave_agrees
inside joke,NN1,RSSB,𐑦𐑯𐑕𐑲𐑛 𐑡𐑴𐑒,ˈɪnsaɪd ˌdʒəʊk,drop,,,,,wiktionary,new,97,shave_agrees
inside joke,NN1,RSSB,𐑦𐑯𐑕𐑲𐑛 𐑡𐑴𐑒,ˈɪnsaɪd ˌdʒoʊk,drop,,,,,wiktionary,new,97,shave_agrees
instant coffee,NN1,RSSB,𐑦𐑯𐑕𐑑𐑩𐑯𐑑 𐑒𐑪𐑓𐑦,ˌɪnstənt ˈkɒfi,drop,,,,,wiktionary,new,97,shave_agrees
internally displaced person,NN1,GenAm,𐑦𐑯𐑑𐑻𐑯𐑩𐑤𐑦 𐑛𐑦𐑕𐑐𐑤𐑱𐑕𐑑 𐑐𐑻𐑕𐑩𐑯,ɪnˌtɜːRnəli dɪsˌpleɪst ˈpɜːRsən,drop,,,,,wiktionary,new,97,shave_agrees
internally displaced person,NN1,RSSB,𐑦𐑯𐑑𐑻𐑯𐑩𐑤𐑦 𐑛𐑦𐑕𐑐𐑤𐑱𐑕𐑑 𐑐𐑻𐑕𐑩𐑯,ɪntɜːRnəli dɪsˌpleɪst pɜːRsən,drop,,,,,wiktionary,new,97,shave_agrees
internet brigade,NP0,GenAm,𐑦𐑯𐑑𐑼𐑯𐑧𐑑 𐑚𐑮𐑦𐑜𐑱𐑛,ˈɪntərˌnet brɪˈɡeɪd,drop,,,,,wiktionary,new,97,shave_agrees
internet brigade,NP0,RSSB,𐑦𐑯𐑑𐑼𐑯𐑧𐑑 𐑚𐑮𐑦𐑜𐑱𐑛,ɪntəRnet brɪˈɡeɪd,drop,,,,,wiktionary,new,97,shave_agrees
iron curtain,NN1,GenAm,𐑲𐑼𐑯 𐑒𐑻𐑑𐑩𐑯,ˌaɪərn ˈkɜːRtən,drop,,,,,wiktionary,new,97,shave_agrees
iron curtain,NN1,RSSB,𐑲𐑼𐑯 𐑒𐑻𐑑𐑩𐑯,aɪəRn kɜːRtən,drop,,,,,wiktionary,new,97,shave_agrees
ivory tower,AJ0,GenAm,𐑲𐑝𐑼𐑦 𐑑𐑬𐑼,ˈaɪvəri ˈtaʊəR,drop,,,,,wiktionary,new,97,shave_agrees
ivory tower,AJ0,RSSB,𐑲𐑝𐑼𐑦 𐑑𐑬𐑼,aɪvəri taʊəR,drop,,,,,wiktionary,new,97,shave_agrees
ivory tower,NN1,GenAm,𐑲𐑝𐑼𐑦 𐑑𐑬𐑼,ˈaɪvəri ˈtaʊəR,drop,,,,,wiktionary,new,97,shave_agrees
ivory tower,NN1,RSSB,𐑲𐑝𐑼𐑦 𐑑𐑬𐑼,aɪvəri taʊəR,drop,,,,,wiktionary,new,97,shave_agrees
jab molassie,NN1,GenAm,𐑡𐑨𐑚 𐑥𐑩𐑤𐑨𐑕𐑦,ˈdʒæb məˈlæsi,drop,,,,,wiktionary,new,97,shave_agrees
jail fever,NN1,RSSB,𐑡𐑱𐑤 𐑓𐑰𐑝𐑼,ˈdʒeɪl fiːvəR,drop,,,,,wiktionary,new,97,shave_agrees
jam jar,NN1,RSSB,𐑡𐑨𐑥 𐑡𐑸,ˈdʒam dʒɑːR,drop,,,,,wiktionary,new,97,shave_agrees
jingle bell,NN1,GenAm,𐑡𐑦𐑙𐑜𐑩𐑤 𐑚𐑧𐑤,ˈdʒɪŋɡəl ˌbel,drop,,,,,wiktionary,new,97,shave_agrees
jingle bell,NN1,RSSB,𐑡𐑦𐑙𐑜𐑩𐑤 𐑚𐑧𐑤,ˈdʒɪŋɡəl bel,drop,,,,,wiktionary,new,97,shave_agrees
job market,NN1,RSSB,𐑡𐑪𐑚 𐑥𐑸𐑒𐑩𐑑,ˈdʒɒb mɑːRkɪt,drop,,,,,wiktionary,new,97,shave_agrees
jokes aside,AV0,GenAm,𐑡𐑴𐑒𐑕 𐑩𐑕𐑲𐑛,dʒoʊks əˈsaɪd,drop,,,,,wiktionary,new,97,shave_agrees
junior doctor,NN1,RSSB,𐑡𐑵𐑯𐑽 𐑛𐑪𐑒𐑑𐑼,dʒuːniəR dɒktəR,drop,,,,,wiktionary,new,97,shave_agrees
just deserts,NN1,RSSB,𐑡𐑳𐑕𐑑 𐑛𐑦𐑟𐑻𐑑𐑕,dʒʌst dɪzɜːRts,drop,,,,,wiktionary,new,97,shave_agrees
just so,AV0,GenAm,𐑡𐑳𐑕𐑑 𐑕𐑴,ˌdʒʌst ˈsoʊ,drop,,,,,wiktionary,new,97,shave_agrees
just so,AV0,RSSB,𐑡𐑳𐑕𐑑 𐑕𐑴,ˌdʒʌst ˈsəʊ,drop,,,,,wiktionary,new,97,shave_agrees
justice delayed is justice denied,UNC,RSSB,𐑡𐑳𐑕𐑑𐑦𐑕 𐑛𐑦𐑤𐑱𐑛 𐑦𐑟 𐑡𐑳𐑕𐑑𐑦𐑕 𐑛𐑦𐑯𐑲𐑛,ˌdʒʌstɪs dɪˈleɪd ɪz ˌdʒʌstɪs dɪˈnaɪd,drop,,,,,wiktionary,new,97,shave_agrees
kangaroo court,NN1,RSSB,𐑒𐑨𐑙𐑜𐑼𐑵 𐑒𐑹𐑑,kæŋɡəruː kɔːRt,drop,,,,,wiktionary,new,97,shave_agrees
kapok tree,NN1,RSSB,𐑒𐑱𐑐𐑪𐑒 𐑑𐑮𐑰,ˈkeɪpɒk triː,drop,,,,,wiktionary,new,97,shave_agrees
keel over,VVI,RSSB,𐑒𐑰𐑤 𐑴𐑝𐑼,ˈkiːl əʊvər,drop,,,,,wiktionary,new,97,shave_agrees
kick ass,ITJ,GenAm,𐑒𐑦𐑒 𐑨𐑕,kɪk æs,drop,,,,,wiktionary,new,97,shave_agrees
kick ass,VVI,GenAm,𐑒𐑦𐑒 𐑨𐑕,kɪk æs,drop,,,,,wiktionary,new,97,shave_agrees
kill off,VVI,GenAm,𐑒𐑦𐑤 𐑪𐑓,kɪl ɒf,drop,,,,,wiktionary,new,97,shave_agrees
kill off,VVI,RSSB,𐑒𐑦𐑤 𐑪𐑓,kɪl ɒf,drop,,,,,wiktionary,new,97,shave_agrees
killer poke,NN1,GenAm,𐑒𐑦𐑤𐑼 𐑐𐑴𐑒,ˈkɪləR poʊk,drop,,,,,wiktionary,new,97,shave_agrees
kinetic energy,NN1,GenAm,𐑒𐑦𐑯𐑧𐑑𐑦𐑒 𐑧𐑯𐑼𐑡𐑦,ˈkɪˈnetɪk ˈenəRdʒi,drop,,,,,wiktionary,new,97,shave_agrees
kinetic energy,NN1,GenAm,𐑒𐑦𐑯𐑧𐑑𐑦𐑒 𐑧𐑯𐑼𐑡𐑦,kɪˈnetɪk ˈenəRdʒi,drop,,,,,wiktionary,new,97,shave_agrees
king vulture,NN1,GenAm,𐑒𐑦𐑙 𐑝𐑳𐑤𐑗𐑼,kɪŋ ˈvʌltʃər,drop,,,,,wiktionary,new,97,shave_agrees
kissing ball,NN1,RSSB,𐑒𐑦𐑕𐑦𐑙 𐑚𐑷𐑤,ˈkɪsɪŋ ˌbɔːl,drop,,,,,wiktionary,new,97,shave_agrees
kissing ball,NN1,RSSB,𐑒𐑦𐑕𐑦𐑙 𐑚𐑷𐑤,ˌkɪsɪŋ ˈbɔːl,drop,,,,,wiktionary,new,97,shave_agrees
kissing cousin,NN1,GenAm,𐑒𐑦𐑕𐑦𐑙 𐑒𐑳𐑟𐑩𐑯,ˌkɪsɪŋ ˈkʌzən,drop,,,,,wiktionary,new,97,shave_agrees
kissing cousin,NN1,RSSB,𐑒𐑦𐑕𐑦𐑙 𐑒𐑳𐑟𐑩𐑯,ˌkɪsɪŋ ˈkʌzən,drop,,,,,wiktionary,new,97,shave_agrees
kitchen sink,AJ0,RSSB,𐑒𐑦𐑗𐑦𐑯 𐑕𐑦𐑙𐑒,ˌkɪtʃɪn ˈsɪŋk,drop,,,,,wiktionary,new,97,shave_agrees
kitchen sink,NN1,RSSB,𐑒𐑦𐑗𐑦𐑯 𐑕𐑦𐑙𐑒,ˌkɪtʃɪn ˈsɪŋk,drop,,,,,wiktionary,new,97,shave_agrees
kitchen sink,VVI,RSSB,𐑒𐑦𐑗𐑦𐑯 𐑕𐑦𐑙𐑒,ˌkɪtʃɪn ˈsɪŋk,drop,,,,,wiktionary,new,97,shave_agrees
kitty litter,NN1,GenAm,𐑒𐑦𐑑𐑦 𐑤𐑦𐑑𐑼,ˈkɪti ˈlɪtəR,drop,,,,,wiktionary,new,97,shave_agrees
kitty litter,NN1,RSSB,𐑒𐑦𐑑𐑦 𐑤𐑦𐑑𐑼,ˈkɪti lɪtər,drop,,,,,wiktionary,new,97,shave_agrees
knacker's yard,NN1,GenAm,𐑯𐑨𐑒𐑼𐑟 𐑘𐑸𐑛,ˈnækəRz ˌjɑːRd,drop,,,,,wiktionary,new,97,shave_agrees
knacker's yard,NN1,RSSB,𐑯𐑨𐑒𐑼𐑟 𐑘𐑸𐑛,nækəRz jɑːRd,drop,,,,,wiktionary,new,97,shave_agrees
knight in shining armor,NN1,GenAm,𐑯𐑲𐑑 𐑦𐑯 𐑖𐑲𐑯𐑦𐑙 𐑸𐑥𐑼,ˈnaɪt ɪn ˈʃaɪnɪŋ ˈɑːRmər,drop,,,,,wiktionary,new,97,shave_agrees
knight in shining armor,NN1,RSSB,𐑯𐑲𐑑 𐑦𐑯 𐑖𐑲𐑯𐑦𐑙 𐑸𐑥𐑼,ˈnaɪt ɪn ˈʃaɪnɪŋ ɑːRməR,drop,,,,,wiktionary,new,97,shave_agrees
knitting pattern,NN1,GenAm,𐑯𐑦𐑑𐑦𐑙 𐑐𐑨𐑑𐑼𐑯,nɪtɪŋ pætəRn,drop,,,,,wiktionary,new,97,shave_agrees
knock about,VVI,GenAm,𐑯𐑪𐑒 𐑩𐑚𐑬𐑑,ˌnɒk əˈbaʊt,drop,,,,,wiktionary,new,97,shave_agrees
knock about,VVI,RSSB,𐑯𐑪𐑒 𐑩𐑚𐑬𐑑,ˌnɒk əˈbaʊt,drop,,,,,wiktionary,new,97,shave_agrees
knock into a cocked hat,VVI,RSSB,𐑯𐑪𐑒 𐑦𐑯𐑑𐑵 𐑩 𐑒𐑪𐑒𐑑 𐑣𐑨𐑑,ˈnɒk ˌɪntuː ə ˌkɒkt ˈhæt,drop,,,,,wiktionary,new,97,shave_agrees
knock on wood,ITJ,GenAm,𐑯𐑪𐑒 𐑪𐑯 𐑢𐑫𐑛,ˌnɒk ɒn ˈwʊd,drop,,,,,wiktionary,new,97,shave_agrees
knock on wood,ITJ,RSSB,𐑯𐑪𐑒 𐑪𐑯 𐑢𐑫𐑛,ˌnɒk ɒn ˈwʊd,drop,,,,,wiktionary,new,97,shave_agrees
knock on wood,VVI,GenAm,𐑯𐑪𐑒 𐑪𐑯 𐑢𐑫𐑛,ˌnɒk ɒn ˈwʊd,drop,,,,,wiktionary,new,97,shave_agrees
knock on wood,VVI,RSSB,𐑯𐑪𐑒 𐑪𐑯 𐑢𐑫𐑛,ˌnɒk ɒn ˈwʊd,drop,,,,,wiktionary,new,97,shave_agrees
lab coat,NN1,GenAm,𐑤𐑨𐑚 𐑒𐑴𐑑,ˈlæb ˌkoʊt,drop,,,,,wiktionary,new,97,shave_agrees
lab coat,NN1,RSSB,𐑤𐑨𐑚 𐑒𐑴𐑑,ˈlæb ˌkəʊt,drop,,,,,wiktionary,new,97,shave_agrees
lackadaisical,AJ0,RSSB,𐑤𐑨𐑒𐑕𐑩-,læksə-,drop,,,,,wordnet,fragment,89,shave_says:𐑤𐑨𐑒𐑩𐑛𐑱𐑟𐑦𐑒𐑩𐑤
laissez faire,AJ0,RSSB,𐑤𐑱𐑕𐑱 𐑓𐑺,ˈleɪseɪ feər,drop,,,,,wiktionary,new,97,shave_agrees
laissez faire,NN1,RSSB,𐑤𐑱𐑕𐑱 𐑓𐑺,ˈleɪseɪ feər,drop,,,,,wiktionary,new,97,shave_agrees
last mile,NN1,GenAm,𐑤𐑨𐑕𐑑 𐑥𐑲𐑤,ˌlæst ˈmaɪl,drop,,,,,wiktionary,new,97,shave_agrees
last mile,NN1,RSSB,𐑤𐑭𐑕𐑑 𐑥𐑲𐑤,ˌlɑːst ˈmaɪl,drop,,,,,wiktionary,new,97,shave_agrees
late night,NN1,GenAm,𐑤𐑱𐑑 𐑯𐑲𐑑,ˌleɪt ˈnaɪt,drop,,,,,wiktionary,new,97,shave_agrees
late night,NN1,GenAm,𐑤𐑱𐑑 𐑯𐑲𐑑,ˈleɪt ˌnaɪt,drop,,,,,wiktionary,new,97,shave_agrees
lateral aberration,NN1,GenAm,𐑤𐑨𐑑𐑼𐑩𐑤 𐑨𐑚𐑼𐑱𐑖𐑩𐑯,ˈlætəRəl ˌæbəˈreɪʃən,drop,,,,,wiktionary,new,95,"r_gap:spelling=3,ipa=2; shave_agrees"
leaf peeper,NN1,RSSB,𐑤𐑰𐑓 𐑐𐑰𐑐𐑼,ˈliːf piːpəR,drop,,,,,wiktionary,new,97,shave_agrees
leap year,NN1,RSSB,𐑤𐑰𐑐 𐑘𐑽,ˈliːp jɪəR,drop,,,,,wiktionary,new,97,shave_agrees
least flycatcher,NN1,RSSB,𐑤𐑰𐑕𐑑 𐑓𐑤𐑲𐑒𐑨𐑗𐑼,liːst flaɪkætʃər,drop,,,,,wiktionary,new,97,shave_agrees
least weasel,NN1,RSSB,𐑤𐑰𐑕𐑑 𐑢𐑰𐑟𐑩𐑤,ˈliːst ˈwiːzəl,drop,,,,,wiktionary,new,97,shave_agrees
leave alone,VVI,RSSB,𐑤𐑰𐑝 𐑩𐑤𐑴𐑯,liːv əˈləʊn,drop,,,,,wiktionary,new,97,shave_agrees
legal beagle,NN1,RSSB,𐑤𐑰𐑜𐑩𐑤 𐑚𐑰𐑜𐑩𐑤,ˌliːɡəl ˈbiːɡəl,drop,,,,,wiktionary,new,97,shave_agrees
lemon drop,NN1,GenAm,𐑤𐑧𐑥𐑩𐑯 𐑛𐑮𐑪𐑐,ˈlemən drɒp,drop,,,,,wiktionary,new,97,shave_agrees
lemon drop,NN1,RSSB,𐑤𐑧𐑥𐑩𐑯 𐑛𐑮𐑪𐑐,ˈlemən drɒp,drop,,,,,wiktionary,new,97,shave_agrees
lemon drop martini,NN1,RSSB,𐑤𐑧𐑥𐑩𐑯 𐑛𐑮𐑪𐑐 𐑥𐑸𐑑𐑰𐑯𐑦,ˈlemən drɒp mɑːrtiːni,drop,,,,,wiktionary,new,97,shave_agrees
lemon martini,NN1,RSSB,𐑤𐑧𐑥𐑩𐑯 𐑥𐑸𐑑𐑰𐑯𐑦,ˈlemən mɑːRtiːni,drop,,,,,wiktionary,new,97,shave_agrees
leopard seal,NN1,GenAm,𐑤𐑧𐑐𐑼𐑛 𐑕𐑰𐑤,ˈlepəRd siːl,drop,,,,,wiktionary,new,97,shave_agrees
leopard seal,NN1,RSSB,𐑤𐑧𐑐𐑼𐑛 𐑕𐑰𐑤,lepəRd siːl,drop,,,,,wiktionary,new,97,shave_agrees
less is more,UNC,GenAm,𐑤𐑧𐑕 𐑦𐑟 𐑥𐑹,les ɪz ˈmɔːR,drop,,,,,wiktionary,new,97,shave_agrees
less is more,UNC,RSSB,𐑤𐑧𐑕 𐑦𐑟 𐑥𐑹,les ɪz mɔːR,drop,,,,,wiktionary,new,97,shave_agrees
let bygones be bygones,VVI,RSSB,𐑤𐑧𐑑 𐑚𐑲𐑜𐑪𐑯𐑟 𐑚𐑰 𐑚𐑲𐑜𐑪𐑯𐑟,let ˈbaɪɡɒnz biː ˈbaɪɡɒnz,drop,,,,,wiktionary,new,97,shave_agrees
letters patent,NN1,RSSB,𐑤𐑧𐑑𐑼𐑟 𐑐𐑱𐑑𐑩𐑯𐑑,letəRz ˈpeɪtənt,drop,,,,,wiktionary,new,97,shave_agrees
level best,NN1,RSSB,𐑤𐑧𐑝𐑩𐑤 𐑚𐑧𐑕𐑑,ˌlevəl ˈbest,drop,,,,,wiktionary,new,97,shave_agrees
lexical analysis,NN1,GenAm,𐑤𐑧𐑒𐑕𐑦𐑒𐑩𐑤 𐑩𐑯𐑨𐑤𐑩𐑕𐑦𐑕,ˈleksɪkəl əˈnæləsɪs,drop,,,,,wiktionary,new,97,shave_agrees
liberty sausage,NN1,GenAm,𐑤𐑦𐑚𐑼𐑑𐑦 𐑕𐑪𐑕𐑦𐑡,ˌlɪbərti ˈsɒsɪdʒ,drop,,,,,wiktionary,new,97,shave_agrees
lick into shape,VVI,RSSB,𐑤𐑦𐑒 𐑦𐑯𐑑𐑵 𐑖𐑱𐑐,ˌlɪk ɪntuː ˈʃeɪp,drop,,,,,wiktionary,new,97,shave_agrees
lie doggo,VVI,GenAm,𐑤𐑲 𐑛𐑪𐑜𐑴,laɪ ˈdɒɡoʊ,drop,,,,,wiktionary,new,97,shave_agrees
lie doggo,VVI,RSSB,𐑤𐑲 𐑛𐑪𐑜𐑴,laɪ ˈdɒɡəʊ,drop,,,,,wiktionary,new,97,shave_agrees
lieutenant colonel,NN1,RSSB,𐑤𐑧𐑓𐑑𐑧𐑯𐑩𐑯𐑑 𐑒𐑻𐑯𐑩𐑤,lefˈtenənt ˈkɜːnəl,drop,,,,,wiktionary,new,97,shave_agrees
lion's share,NN1,GenAm,𐑤𐑲𐑩𐑯𐑟 𐑖𐑺,ˈlaɪənz ʃeər,drop,,,,,wiktionary,new,97,shave_agrees
lipstick tree,NN1,RSSB,𐑤𐑦𐑐𐑕𐑑𐑦𐑒 𐑑𐑮𐑰,ˌlɪpstɪk ˈtriː,drop,,,,,wiktionary,new,97,shave_agrees
liquid paraffin,NN1,RSSB,𐑤𐑦𐑒𐑢𐑦𐑛 𐑐𐑨𐑮𐑩𐑓𐑦𐑯,ˌlɪkwɪd parəfɪn,drop,,,,,wiktionary,new,97,shave_agrees
little green man,NN1,RSSB,𐑤𐑦𐑑𐑩𐑤 𐑜𐑮𐑰𐑯 𐑥𐑨𐑯,ˌlɪtəl ˌɡriːn ˈmæn,drop,,,,,wiktionary,new,97,shave_agrees
live oak,NN1,GenAm,𐑤𐑲𐑝 𐑴𐑒,laɪv oʊk,drop,,,,,wiktionary,new,97,shave_agrees
living fossil,NN1,GenAm,𐑤𐑦𐑝𐑦𐑙 𐑓𐑪𐑕𐑩𐑤,ˈlɪvɪŋ ˈfɒsəl,drop,,,,,wiktionary,new,97,shave_agrees
living fossil,NN1,RSSB,𐑤𐑦𐑝𐑦𐑙 𐑓𐑪𐑕𐑩𐑤,ˈlɪvɪŋ ˈfɒsəl,drop,,,,,wiktionary,new,97,shave_agrees
lock on,VVI,GenAm,𐑤𐑪𐑒 𐑪𐑯,ˌlɒk ˈɒn,drop,,,,,wiktionary,new,97,shave_agrees
lock on,VVI,RSSB,𐑤𐑪𐑒 𐑪𐑯,ˌlɒk ˈɒn,drop,,,,,wiktionary,new,97,shave_agrees
lone wolf,NN1,GenAm,𐑤𐑴𐑯 𐑢𐑫𐑤𐑓,ˌloʊn ˈwʊlf,drop,,,,,wiktionary,new,97,shave_agrees
lone wolf,NN1,RSSB,𐑤𐑴𐑯 𐑢𐑫𐑤𐑓,ləʊn ˈwʊlf,drop,,,,,wiktionary,new,97,shave_agrees
look daggers,VVI,GenAm,𐑤𐑫𐑒 𐑛𐑨𐑜𐑼𐑟,ˌlʊk ˈdæɡəRz,drop,,,,,wiktionary,new,97,shave_agrees
look daggers,VVI,RSSB,𐑤𐑫𐑒 𐑛𐑨𐑜𐑼𐑟,ˌlʊk dæɡəRz,drop,,,,,wiktionary,new,97,shave_agrees
loss leader,NN1,RSSB,𐑤𐑪𐑕 𐑤𐑰𐑛𐑼,ˈlɒs liːdər,drop,,,,,wiktionary,new,97,shave_agrees
louis d'or,NN1,RSSB,𐑤𐑵𐑦 𐑛𐑹,ˌluːɪ dɔːR,drop,,,,,wiktionary,new,97,shave_agrees
love conquers all,UNC,GenAm,𐑤𐑳𐑝 𐑒𐑪𐑙𐑒𐑼𐑟 𐑷𐑤,lʌv ˈkɒŋkəRz ɔːl,drop,,,,,wiktionary,new,97,shave_agrees
love conquers all,UNC,RSSB,𐑤𐑳𐑝 𐑒𐑪𐑙𐑒𐑼𐑟 𐑷𐑤,lʌv kɒŋkəRz ɔːl,drop,,,,,wiktionary,new,97,shave_agrees
love interest,NN1,GenAm,𐑤𐑳𐑝 𐑦𐑯𐑑𐑮𐑩𐑕𐑑,ˈlʌv ˈɪntrəst,drop,,,,,wiktionary,new,97,shave_agrees
lovely jubbly,AJ0,RSSB,𐑤𐑳𐑝𐑤𐑦 𐑡𐑳𐑚𐑤𐑦,ˌlʌvli ˈdʒʌbli,drop,,,,,wiktionary,new,97,shave_agrees
lovely jubbly,ITJ,RSSB,𐑤𐑳𐑝𐑤𐑦 𐑡𐑳𐑚𐑤𐑦,ˌlʌvli ˈdʒʌbli,drop,,,,,wiktionary,new,97,shave_agrees
lovely jubbly,NN1,RSSB,𐑤𐑳𐑝𐑤𐑦 𐑡𐑳𐑚𐑤𐑦,ˌlʌvli ˈdʒʌbli,drop,,,,,wiktionary,new,97,shave_agrees
mad as a hatter,AJ0,GenAm,𐑥𐑨𐑛 𐑨𐑟 𐑩 𐑣𐑨𐑑𐑼,ˌmæd æz ə ˈhætəR,drop,,,,,wiktionary,new,97,shave_agrees
mad as a hatter,AJ0,RSSB,𐑥𐑨𐑛 𐑨𐑟 𐑩 𐑣𐑨𐑑𐑼,ˌmæd æz ə hætəR,drop,,,,,wiktionary,new,97,shave_agrees
magic realism,NN1,GenAm,𐑥𐑨𐑡𐑦𐑒 𐑮𐑾𐑤𐑦𐑟𐑩𐑥,ˈmædʒɪk ˈriəlɪzəm,drop,,,,,wiktionary,new,97,shave_agrees
magic realism,NN1,RSSB,𐑥𐑨𐑡𐑦𐑒 𐑮𐑾𐑤𐑦𐑟𐑩𐑥,ˈmadʒɪk riəlɪzəm,drop,,,,,wiktionary,new,97,shave_agrees
magic word,NN1,GenAm,𐑥𐑨𐑡𐑦𐑒 𐑢𐑻𐑛,ˌmædʒɪk ˈwɜːRd,drop,,,,,wiktionary,new,97,shave_agrees
magic word,NN1,RSSB,𐑥𐑨𐑡𐑦𐑒 𐑢𐑻𐑛,ˌmædʒɪk wɜːRd,drop,,,,,wiktionary,new,97,shave_agrees
magnetic bottle,NN1,RSSB,𐑥𐑨𐑜𐑯𐑧𐑑𐑦𐑒 𐑚𐑪𐑑𐑩𐑤,mæɡˈnetɪk ˈbɒtəl,drop,,,,,wiktionary,new,97,shave_agrees
